Lib = 0.3.0 SN = 4D02-0001-0036-0000
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Range [cm],Pitch [deg],Roll [deg],
2021/10/16 23:05:06,992.88,81.70,11.38,11.75,4.63,375.00,47.03,-33.62,
2021/10/16 23:10:06,992.85,81.99,10.86,11.25,4.63,370.00,47.70,-33.63,
2021/10/16 23:15:06,992.87,82.51,10.37,11.00,4.63,370.00,48.10,-34.18,
2021/10/16 23:20:06,992.97,82.93,9.89,10.25,4.63,372.00,47.67,-33.88,
2021/10/16 23:25:06,992.98,83.19,9.40,10.00,4.63,374.00,47.28,-34.32,
2021/10/16 23:30:06,993.02,83.57,8.92,9.50,4.63,374.00,47.38,-33.88,
2021/10/16 23:35:06,993.14,84.03,8.51,9.00,4.63,372.00,47.48,-34.00,
2021/10/16 23:40:06,993.14,84.36,8.13,8.75,4.63,363.00,47.36,-34.03,
2021/10/16 23:45:06,993.17,84.62,7.75,8.25,4.63,360.00,47.40,-33.78,
2021/10/16 23:50:06,993.20,85.02,7.43,8.00,4.59,371.00,47.40,-34.07,
2021/10/16 23:55:06,993.22,85.24,7.13,7.75,4.62,360.00,46.52,-33.61,
2021/10/17 00:00:06,993.21,85.46,6.87,7.50,4.58,375.00,46.39,-33.68,
2021/10/17 00:05:06,993.20,85.68,6.60,7.25,4.62,367.00,46.75,-33.90,
2021/10/17 00:10:06,993.25,85.87,6.37,7.00,4.65,362.00,45.82,-33.74,
2021/10/17 00:15:06,993.29,86.00,6.13,6.50,4.63,365.00,46.95,-33.98,
2021/10/17 00:20:06,993.44,86.12,5.91,6.50,4.63,375.00,46.63,-33.38,
2021/10/17 00:25:06,993.47,86.33,5.70,6.25,4.64,362.00,45.66,-33.72,
2021/10/17 00:30:06,993.52,86.44,5.49,6.00,4.63,371.00,46.56,-33.97,
2021/10/17 00:35:06,993.49,86.58,5.32,5.75,4.63,376.00,45.77,-33.80,
2021/10/17 00:40:06,993.45,86.73,5.18,5.75,4.63,368.00,46.77,-33.36,
2021/10/17 00:45:06,993.55,86.84,5.05,5.75,4.63,374.00,46.58,-33.15,
2021/10/17 00:50:06,993.60,86.96,4.92,5.50,4.63,376.00,45.66,-33.85,
2021/10/17 00:55:06,993.60,86.99,4.79,5.25,4.63,372.00,46.36,-33.66,
2021/10/17 01:00:06,993.61,87.09,4.66,5.00,4.63,374.00,47.43,-33.39,
2021/10/17 01:05:06,993.53,87.10,4.54,5.00,4.63,372.00,45.84,-33.19,
2021/10/17 01:10:06,993.49,87.26,4.44,5.00,4.60,376.00,45.78,-33.66,
2021/10/17 01:15:06,993.45,87.16,4.33,5.00,4.64,365.00,45.76,-34.03,
2021/10/17 01:20:06,993.51,87.13,4.19,4.75,4.63,372.00,45.49,-33.60,
2021/10/17 01:25:06,993.48,87.21,4.06,4.50,4.63,372.00,46.76,-33.20,
2021/10/17 01:30:06,993.64,87.36,3.97,4.50,4.63,375.00,47.06,-33.07,
2021/10/17 01:35:06,993.67,87.51,3.90,4.50,4.61,374.00,46.45,-33.74,
2021/10/17 01:40:06,993.65,87.52,3.86,4.50,4.64,368.00,46.96,-33.52,
2021/10/17 01:45:06,993.71,87.74,3.85,4.50,4.56,374.00,45.83,-33.78,
2021/10/17 01:50:06,993.72,87.83,3.84,4.25,4.64,371.00,46.74,-33.68,
2021/10/17 01:55:06,993.81,87.70,3.80,4.25,4.63,377.00,46.54,-33.60,
2021/10/17 02:00:06,993.84,87.66,3.72,4.25,4.63,361.00,46.64,-33.55,
2021/10/17 02:05:06,993.86,87.50,3.61,4.25,4.58,363.00,46.53,-33.72,
2021/10/17 02:10:06,994.03,87.50,3.49,4.00,4.62,375.00,46.39,-33.51,
2021/10/17 02:15:06,994.03,87.54,3.39,4.00,4.56,375.00,45.79,-33.40,
2021/10/17 02:20:06,993.97,87.66,3.33,4.00,4.63,375.00,46.80,-33.34,
2021/10/17 02:25:06,993.88,87.74,3.27,3.75,4.63,376.00,46.08,-33.46,
2021/10/17 02:30:06,993.82,87.69,3.20,3.75,4.63,371.00,46.49,-33.98,
2021/10/17 02:35:06,993.96,87.65,3.08,3.50,4.63,372.00,46.12,-33.08,
2021/10/17 02:40:06,994.08,87.62,2.97,3.50,4.63,375.00,46.64,-33.26,
2021/10/17 02:45:06,994.08,87.64,2.87,3.50,4.63,371.00,46.99,-33.88,
2021/10/17 02:50:06,993.94,87.66,2.76,3.25,4.63,376.00,45.54,-33.62,
2021/10/17 02:55:06,993.97,87.70,2.67,3.25,4.64,374.00,46.85,-33.22,
2021/10/17 03:00:06,994.02,87.70,2.58,3.25,4.63,364.00,46.79,-33.74,
2021/10/17 03:05:06,994.05,87.79,2.53,3.00,4.63,374.00,46.07,-33.07,
2021/10/17 03:10:06,994.06,87.87,2.47,3.00,4.64,374.00,46.99,-33.54,
2021/10/17 03:15:06,994.08,87.95,2.42,3.00,4.58,372.00,45.84,-33.18,
2021/10/17 03:20:06,994.06,87.87,2.36,3.00,4.58,372.00,46.67,-33.69,
2021/10/17 03:25:06,994.15,87.85,2.29,2.75,4.64,367.00,46.45,-33.34,
2021/10/17 03:30:06,994.21,87.84,2.23,2.75,4.56,374.00,46.62,-33.57,
2021/10/17 03:35:06,994.29,87.81,2.16,2.75,4.63,375.00,45.64,-33.65,
2021/10/17 03:40:06,994.30,87.77,2.06,2.75,4.63,363.00,45.88,-33.68,
2021/10/17 03:45:06,994.31,87.84,1.98,2.50,4.62,368.00,46.46,-33.62,
2021/10/17 03:50:06,994.34,87.88,1.93,2.50,4.62,379.00,46.29,-33.73,
2021/10/17 03:55:06,994.41,87.83,1.84,2.50,4.61,377.00,46.06,-33.15,
2021/10/17 04:00:06,994.35,87.80,1.74,2.25,4.63,374.00,46.16,-33.35,
2021/10/17 04:05:06,994.37,87.88,1.67,2.25,4.63,372.00,46.16,-33.73,
2021/10/17 04:10:06,994.36,87.81,1.57,2.25,4.61,376.00,46.42,-33.66,
2021/10/17 04:15:06,994.42,87.84,1.51,2.00,4.57,378.00,46.69,-33.38,
2021/10/17 04:20:06,994.45,87.84,1.42,2.00,4.62,371.00,45.71,-33.68,
2021/10/17 04:25:06,994.43,88.02,1.39,2.00,4.62,372.00,46.64,-33.26,
2021/10/17 04:30:06,994.53,87.96,1.34,2.00,4.60,365.00,45.50,-32.90,
2021/10/17 04:35:06,994.53,87.94,1.28,1.75,4.60,376.00,46.77,-33.71,
2021/10/17 04:40:06,994.60,87.95,1.21,1.75,4.60,374.00,46.44,-33.34,
2021/10/17 04:45:06,994.60,87.97,1.15,1.75,4.63,370.00,46.60,-32.94,
2021/10/17 04:50:06,994.64,87.99,1.10,1.75,4.61,375.00,45.68,-32.60,
2021/10/17 04:55:06,994.59,87.99,1.04,1.75,4.63,377.00,45.66,-33.55,
2021/10/17 05:00:06,994.67,87.96,0.97,1.50,4.63,375.00,45.71,-32.93,
2021/10/17 05:05:06,994.71,87.96,0.91,1.50,4.63,365.00,46.05,-33.58,
2021/10/17 05:10:06,994.81,88.04,0.88,1.50,4.63,377.00,46.69,-32.96,
2021/10/17 05:15:06,994.82,88.24,0.89,1.50,4.63,368.00,46.26,-33.48,
2021/10/17 05:20:06,994.87,88.18,0.88,1.50,4.63,374.00,46.18,-33.55,
2021/10/17 05:25:06,994.95,88.01,0.81,1.50,4.63,376.00,45.49,-33.34,
2021/10/17 05:30:06,994.93,87.88,0.69,1.25,4.63,374.00,46.61,-33.22,
2021/10/17 05:35:06,995.04,87.90,0.61,1.25,4.63,374.00,46.32,-33.22,
2021/10/17 05:40:06,994.98,88.00,0.55,1.25,4.62,362.00,45.61,-33.41,
2021/10/17 05:45:06,995.00,87.97,0.50,1.25,4.62,375.00,47.01,-33.41,
2021/10/17 05:50:06,995.14,87.99,0.42,1.00,4.63,374.00,47.41,-33.37,
2021/10/17 05:55:06,995.11,88.00,0.35,1.00,4.63,370.00,45.89,-33.49,
2021/10/17 06:00:06,995.12,87.99,0.30,1.00,4.63,374.00,45.78,-32.85,
2021/10/17 06:05:06,995.19,88.04,0.27,1.00,4.63,374.00,46.48,-33.41,
2021/10/17 06:10:06,995.21,88.03,0.23,0.75,4.63,377.00,45.54,-33.50,
2021/10/17 06:15:06,995.29,88.02,0.20,0.75,4.56,371.00,46.62,-32.66,
2021/10/17 06:20:06,995.33,88.05,0.14,0.75,4.63,374.00,46.24,-33.52,
2021/10/17 06:25:06,995.33,88.05,0.11,0.75,4.64,369.00,46.37,-32.94,
2021/10/17 06:30:06,995.42,88.01,0.07,0.75,4.64,361.00,46.43,-33.93,
2021/10/17 06:35:06,995.49,88.08,0.03,0.50,4.62,360.00,46.58,-33.61,
2021/10/17 06:40:06,995.63,88.05,0.02,0.75,4.63,375.00,46.45,-33.74,
2021/10/17 06:45:06,995.62,87.99,-0.04,0.50,4.56,364.00,46.41,-33.49,
2021/10/17 06:50:06,995.70,88.03,-0.07,0.50,4.59,365.00,46.83,-33.01,
2021/10/17 06:55:06,995.69,88.01,-0.12,0.50,4.64,371.00,46.76,-32.68,
2021/10/17 07:00:06,995.59,88.05,-0.16,0.50,4.63,372.00,46.46,-32.77,
2021/10/17 07:05:06,995.53,88.02,-0.20,0.50,4.63,376.00,45.70,-33.42,
2021/10/17 07:10:06,995.63,87.98,-0.26,0.50,4.63,374.00,45.77,-33.16,
2021/10/17 07:15:06,995.67,87.95,-0.32,0.25,4.61,374.00,46.06,-33.50,
2021/10/17 07:20:06,995.68,88.01,-0.37,0.25,4.63,361.00,45.66,-33.21,
2021/10/17 07:25:06,995.71,88.01,-0.41,0.25,4.64,374.00,45.80,-33.49,
2021/10/17 07:30:06,995.66,88.01,-0.43,0.25,4.63,367.00,45.54,-33.03,
2021/10/17 07:35:06,995.72,87.97,-0.49,0.00,4.63,372.00,45.67,-33.75,
2021/10/17 07:40:06,995.86,87.99,-0.56,0.00,4.62,377.00,45.67,-33.11,
2021/10/17 07:45:06,995.72,87.99,-0.62,0.00,4.64,374.00,46.84,-33.40,
2021/10/17 07:50:06,995.77,87.96,-0.67,0.00,4.60,368.00,46.42,-33.48,
2021/10/17 07:55:06,995.87,87.94,-0.73,0.00,4.57,375.00,46.32,-33.25,
2021/10/17 08:00:06,995.94,87.92,-0.79,-1.75,4.63,377.00,45.79,-33.05,
2021/10/17 08:05:06,995.92,87.93,-0.87,-1.75,4.62,377.00,46.37,-33.05,
2021/10/17 08:10:06,996.02,88.05,-0.90,-1.75,4.63,375.00,46.47,-33.77,
2021/10/17 08:15:06,996.02,88.06,-0.90,-1.75,4.63,367.00,45.76,-33.08,
2021/10/17 08:20:06,995.95,88.10,-0.90,-1.75,4.63,372.00,45.95,-33.38,
2021/10/17 08:25:06,995.96,88.09,-0.91,-1.75,4.61,372.00,46.46,-33.68,
2021/10/17 08:30:06,996.00,88.03,-0.94,-1.75,4.60,376.00,47.04,-33.44,
2021/10/17 08:35:06,996.07,88.04,-0.96,-1.75,4.61,376.00,46.45,-32.91,
2021/10/17 08:40:06,996.17,87.97,-1.00,-1.75,4.64,374.00,46.38,-33.53,
2021/10/17 08:45:07,996.24,87.99,-1.02,-1.50,4.63,376.00,46.61,-32.82,
2021/10/17 08:50:07,996.25,88.04,-1.02,-1.75,4.62,362.00,46.67,-33.41,
2021/10/17 08:55:09,996.25,88.01,-1.04,-1.75,4.64,376.00,45.65,-33.29,
2021/10/17 09:00:09,996.33,87.94,-1.06,-1.50,4.63,375.00,45.67,-33.52,
2021/10/17 09:05:09,996.31,87.92,-1.09,-1.50,4.64,363.00,46.36,-33.54,
2021/10/17 09:10:09,996.32,87.86,-1.13,-1.50,4.60,375.00,46.80,-33.39,
2021/10/17 09:15:09,996.38,87.93,-1.17,-1.50,4.63,367.00,45.93,-33.40,
2021/10/17 09:20:09,996.41,87.93,-1.19,-1.50,4.61,376.00,47.05,-33.08,
2021/10/17 09:25:09,996.42,87.91,-1.22,-1.50,4.63,375.00,46.54,-33.60,
2021/10/17 09:30:09,996.39,87.83,-1.27,-1.50,4.63,376.00,45.88,-33.74,
2021/10/17 09:35:09,996.39,87.90,-1.29,-1.50,4.64,375.00,45.87,-33.75,
2021/10/17 09:40:09,996.42,87.93,-1.32,-1.50,4.63,376.00,46.82,-33.54,
2021/10/17 09:45:09,996.51,87.87,-1.38,-1.25,4.62,376.00,45.66,-33.83,
2021/10/17 09:50:09,996.55,87.93,-1.42,-1.25,4.61,371.00,46.33,-32.97,
2021/10/17 09:55:09,996.55,88.08,-1.39,-1.25,4.63,371.00,45.93,-33.23,
2021/10/17 10:00:09,996.54,88.07,-1.37,-1.25,4.63,375.00,45.44,-32.87,
2021/10/17 10:05:09,996.54,87.98,-1.37,-1.25,4.64,369.00,46.63,-33.43,
2021/10/17 10:10:09,996.60,87.96,-1.38,-1.25,4.59,372.00,46.07,-33.53,
2021/10/17 10:15:09,996.72,87.86,-1.42,-1.25,4.63,375.00,45.89,-33.84,
2021/10/17 10:20:09,996.72,87.89,-1.47,-1.25,4.63,369.00,45.90,-33.53,
2021/10/17 10:25:09,996.87,87.91,-1.47,-1.25,4.63,376.00,46.38,-32.40,
2021/10/17 10:30:09,996.80,87.89,-1.50,-1.25,4.63,374.00,45.78,-33.29,
2021/10/17 10:35:09,996.81,87.89,-1.54,-1.25,4.64,376.00,45.72,-33.15,
2021/10/17 10:40:09,996.91,88.00,-1.52,-1.25,4.62,362.00,46.77,-33.07,
2021/10/17 10:45:09,996.90,88.00,-1.49,-1.25,4.64,376.00,46.28,-33.63,
2021/10/17 10:50:09,996.95,87.96,-1.49,-1.25,4.64,362.00,45.66,-33.54,
2021/10/17 10:55:09,996.98,87.92,-1.50,-1.25,4.58,376.00,45.92,-33.07,
2021/10/17 11:00:09,997.01,88.07,-1.46,-1.00,4.63,367.00,46.17,-33.79,
2021/10/17 11:05:09,997.12,88.03,-1.43,-1.25,4.62,375.00,46.26,-32.75,
2021/10/17 11:10:09,997.10,87.91,-1.47,-1.25,4.63,372.00,45.76,-33.41,
2021/10/17 11:15:09,997.15,87.83,-1.50,-1.00,4.63,375.00,46.61,-32.64,
2021/10/17 11:20:09,997.15,87.77,-1.55,-1.00,4.63,371.00,46.73,-32.99,
2021/10/17 11:25:09,997.08,87.80,-1.61,-1.00,4.63,375.00,46.08,-33.58,
2021/10/17 11:30:09,997.10,87.78,-1.66,-1.00,4.63,365.00,45.66,-33.26,
2021/10/17 11:35:09,997.12,87.94,-1.67,-1.00,4.64,375.00,46.56,-32.80,
2021/10/17 11:40:09,997.26,88.03,-1.63,-1.00,4.63,372.00,45.78,-33.23,
2021/10/17 11:45:09,997.19,88.03,-1.61,-1.00,4.63,375.00,46.11,-33.62,
2021/10/17 11:50:09,997.28,88.13,-1.58,-1.25,4.61,365.00,46.10,-33.14,
2021/10/17 11:55:09,997.30,88.21,-1.49,-1.25,4.63,376.00,46.23,-33.05,
2021/10/17 12:00:09,997.33,88.14,-1.42,-1.25,4.63,370.00,46.27,-33.86,
2021/10/17 12:05:09,997.37,87.99,-1.42,-1.25,4.59,375.00,45.61,-33.35,
2021/10/17 12:10:09,997.32,87.86,-1.47,-1.25,4.62,365.00,46.46,-33.33,
2021/10/17 12:15:09,997.39,87.77,-1.52,-1.25,4.64,376.00,45.76,-33.12,
2021/10/17 12:20:09,997.38,87.90,-1.49,-1.25,4.60,375.00,45.88,-33.39,
2021/10/17 12:25:09,997.42,87.74,-1.53,-1.25,4.64,367.00,46.12,-33.15,
2021/10/17 12:30:09,997.37,87.62,-1.55,-1.25,4.63,374.00,46.51,-33.28,
2021/10/17 12:35:09,997.43,87.66,-1.55,-1.25,4.63,368.00,46.05,-33.34,
2021/10/17 12:40:09,997.59,87.78,-1.45,-1.25,4.63,372.00,46.40,-33.11,
2021/10/17 12:45:09,997.54,87.66,-1.32,-1.25,4.62,363.00,46.58,-33.49,
2021/10/17 12:50:09,997.63,87.44,-1.23,-1.50,4.63,370.00,46.29,-33.72,
2021/10/17 12:55:09,997.70,87.25,-1.15,-1.50,4.57,375.00,46.71,-32.55,
2021/10/17 13:00:09,997.69,87.14,-0.99,-1.75,4.63,375.00,45.53,-33.38,
2021/10/17 13:05:09,997.76,86.89,-0.84,-1.75,4.63,377.00,45.89,-33.49,
2021/10/17 13:10:09,997.72,86.59,-0.67,0.00,4.63,375.00,46.44,-33.33,
2021/10/17 13:15:09,997.76,86.41,-0.27,0.50,4.63,365.00,46.41,-32.91,
2021/10/17 13:20:09,997.65,86.38,1.01,1.50,4.63,374.00,46.40,-33.73,
2021/10/17 13:25:09,997.71,84.57,2.13,2.75,4.62,369.00,45.91,-33.04,
2021/10/17 13:30:09,997.56,82.66,3.13,3.75,4.57,374.00,45.60,-33.08,
2021/10/17 13:35:09,997.64,81.12,3.73,4.25,4.63,372.00,46.56,-32.98,
2021/10/17 13:40:09,997.71,80.37,4.13,4.75,4.63,363.00,46.51,-32.88,
2021/10/17 13:45:09,997.61,79.49,5.15,5.75,4.65,369.00,45.66,-32.90,
2021/10/17 13:50:09,997.55,77.31,6.70,7.25,4.63,369.00,45.61,-33.11,
2021/10/17 13:55:09,997.58, NAN,8.47,9.00,4.65,361.00,46.47,-32.97,
2021/10/17 14:00:09,997.65,70.93,10.70,11.25,4.63,360.00,45.49,-33.48,
2021/10/17 14:05:09,997.59,68.13,12.46,13.00,4.65,362.00,46.51,-33.26,
2021/10/17 14:10:09,997.53,65.85,13.73,14.25,4.64,370.00,47.39,-34.04,
2021/10/17 14:15:09,997.48,64.93,14.07,14.50,4.59,371.00,46.79,-33.35,
2021/10/17 14:20:09,997.49,65.51,13.84,14.50,4.65,371.00,45.55,-33.59,
2021/10/17 14:25:09,997.50,65.46,13.80,14.25,4.64,370.00,46.55,-33.69,
2021/10/17 14:30:09,997.37,66.06,13.67,14.00,4.65,368.00,46.48,-33.76,
2021/10/17 14:35:09,997.49,67.45,13.03,13.50,4.60,374.00,46.52,-33.33,
2021/10/17 14:40:09,997.45,66.36,13.84,14.50,4.65,367.00,46.59,-33.89,
2021/10/17 14:45:09,997.45,65.22,14.35,15.00,4.64,372.00,45.79,-33.51,
2021/10/17 14:50:09,997.38,65.04,14.53,15.00,4.65,371.00,46.35,-33.37,
2021/10/17 14:55:09,997.43,65.21,14.76,15.25,4.64,362.00,46.54,-33.54,
2021/10/17 15:00:09,997.36,65.59,15.02,15.75,4.64,367.00,46.38,-33.70,
2021/10/17 15:05:09,997.31,66.08,15.03,15.75,4.65,372.00,46.40,-34.19,
2021/10/17 15:10:09,997.36,60.05,18.14,19.25,4.60,372.00,46.46,-33.79,
2021/10/17 15:15:09,997.36,59.63,18.58,19.25,4.65,374.00,47.02,-33.57,
2021/10/17 15:20:09,997.40,60.72,18.13,18.75,4.65,365.00,46.48,-33.59,
2021/10/17 15:25:09,997.41,62.91,17.26,18.00,4.65,369.00,46.79,-34.14,
2021/10/17 15:30:09,997.42,62.67,17.69,18.50,4.65,371.00,46.67,-34.05,
2021/10/17 15:35:09,997.37,56.65,21.14,22.25,4.65,371.00,46.51,-34.14,
2021/10/17 15:40:09,997.31,60.75,19.80,20.25,4.65,368.00,46.80,-33.75,
2021/10/17 15:45:09,997.26,65.89,17.56,18.00,4.65,358.00,46.28,-34.03,
2021/10/17 15:50:09,997.34,65.11,17.99,19.00,4.65,374.00,46.86,-34.19,
2021/10/17 15:55:09,997.36,65.68,18.18,18.75,4.63,371.00,46.46,-33.68,
2021/10/17 16:00:09,997.24,64.19,19.20,19.75,4.64,374.00,46.74,-34.25,
2021/10/17 16:05:09,997.31,62.10,20.52,21.50,4.65,366.00,46.51,-34.02,
2021/10/17 16:10:09,997.27,64.39,19.87,20.50,4.60,362.00,46.52,-34.08,
2021/10/17 16:15:09,997.27,58.14,23.34,24.25,4.65,371.00,46.80,-33.96,
2021/10/17 16:20:09,997.24,53.38,26.43,27.50,4.65,374.00,46.46,-34.02,
2021/10/17 16:25:09,997.24,54.34,26.49,27.00,4.64,371.00,46.29,-34.36,
2021/10/17 16:30:09,997.17,56.63,25.54,26.00,4.64,369.00,47.82,-33.71,
2021/10/17 16:35:09,997.22,60.30,23.76,24.25,4.65,360.00,45.90,-34.11,
2021/10/17 16:40:09,997.12,51.47,28.30,29.00,4.65,360.00,46.55,-34.37,
2021/10/17 16:45:09,997.11,48.66,30.54,31.00,4.65,370.00,46.24,-34.12,
2021/10/17 16:50:09,997.18,48.88,30.96,31.25,4.65,367.00,46.71,-34.10,
2021/10/17 16:55:09,997.00,47.64,32.12,32.50,4.65,371.00,46.71,-34.38,
2021/10/17 17:00:09,996.99,48.99,31.47,32.00,4.64,372.00,46.67,-34.37,
2021/10/17 17:05:09,997.00,45.30,33.96,34.75,4.65,370.00,46.81,-34.36,
2021/10/17 17:10:09,996.87,45.39,34.12,34.75,4.64,369.00,47.00,-33.99,
2021/10/17 17:15:09,996.83,44.98,34.89,35.50,4.64,372.00,47.08,-34.45,
2021/10/17 17:20:09,996.82,45.20,35.03,35.75,4.64,362.00,46.81,-34.30,
2021/10/17 17:25:09,996.81,42.46,37.13,38.00,4.62,370.00,47.14,-34.54,
2021/10/17 17:30:09,996.66,39.99,38.83,39.50,4.65,371.00,46.57,-34.31,
2021/10/17 17:35:09,996.67,37.40,40.74,41.25,4.65,368.00,45.93,-34.15,
