Lib = 0.3.0 SN = 4D02-0001-0036-0000
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Range [cm],Pitch [deg],Roll [deg],
2021/10/15 23:25:12,990.17,83.41,10.78,11.25,4.65,365.00,47.46,-34.09,
2021/10/15 23:30:12,990.18,83.44,10.72,11.25,4.65,365.00,47.28,-33.95,
2021/10/15 23:35:12,990.22,83.55,10.64,11.25,4.65,374.00,47.48,-34.20,
2021/10/15 23:40:12,990.28,83.66,10.57,11.00,4.64,375.00,47.53,-33.80,
2021/10/15 23:45:12,990.25,83.69,10.49,11.00,4.65,369.00,46.51,-34.09,
2021/10/15 23:50:12,990.36,83.85,10.42,11.00,4.65,370.00,47.35,-33.77,
2021/10/15 23:55:12,990.40,83.98,10.35,11.00,4.65,372.00,47.90,-34.25,
2021/10/16 00:00:12,990.40,84.09,10.29,10.75,4.65,371.00,47.28,-33.90,
2021/10/16 00:05:12,990.40,84.20,10.24,10.75,4.63,372.00,46.69,-34.30,
2021/10/16 00:10:12,990.48,84.31,10.19,10.75,4.65,371.00,46.62,-34.26,
2021/10/16 00:15:12,990.37,84.38,10.14,10.75,4.65,374.00,47.44,-33.66,
2021/10/16 00:20:12,990.42,84.39,10.04,10.50,4.60,374.00,46.69,-34.13,
2021/10/16 00:25:12,990.41,84.53,9.89,10.50,4.64,369.00,46.71,-33.89,
2021/10/16 00:30:12,990.43,84.80,9.74,10.25,4.65,364.00,47.58,-33.50,
2021/10/16 00:35:12,990.34,85.08,9.67,10.25,4.65,363.00,46.47,-33.89,
2021/10/16 00:40:12,990.34,85.23,9.63,10.25,4.62,372.00,46.64,-33.90,
2021/10/16 00:45:12,990.48,85.24,9.55,10.00,4.65,372.00,47.10,-33.32,
2021/10/16 00:50:12,990.38,85.24,9.41,10.00,4.63,372.00,47.62,-33.55,
2021/10/16 00:55:12,990.40,85.23,9.20,9.75,4.65,361.00,46.52,-33.67,
2021/10/16 01:00:12,990.37,85.23,8.95,9.50,4.65,374.00,46.51,-33.74,
2021/10/16 01:05:12,990.44,85.48,8.70,9.00,4.65,375.00,47.28,-33.78,
2021/10/16 01:10:12,990.41,85.91,8.54,9.00,4.65,374.00,46.66,-33.41,
2021/10/16 01:15:12,990.46,86.30,8.48,9.00,4.58,372.00,46.78,-33.86,
2021/10/16 01:20:12,990.51,86.52,8.43,9.00,4.64,371.00,46.61,-33.93,
2021/10/16 01:25:12,990.48,86.59,8.36,8.75,4.65,372.00,46.30,-33.66,
2021/10/16 01:30:12,990.45,86.51,8.27,8.75,4.62,367.00,45.88,-34.25,
2021/10/16 01:35:12,990.50,86.15,8.03,8.50,4.65,367.00,46.42,-33.18,
2021/10/16 01:40:12,990.53,85.85,7.73,8.25,4.65,361.00,46.39,-33.80,
2021/10/16 01:45:12,990.53,85.78,7.42,8.00,4.65,371.00,46.79,-34.08,
2021/10/16 01:50:12,990.56,86.00,7.14,7.75,4.66,370.00,46.77,-33.18,
2021/10/16 01:55:12,990.54,86.10,6.89,7.50,4.65,374.00,46.64,-33.26,
2021/10/16 02:00:12,990.53,86.21,6.66,7.25,4.65,372.00,46.62,-33.80,
2021/10/16 02:05:12,990.52,86.34,6.43,7.00,4.60,375.00,46.34,-33.80,
2021/10/16 02:10:12,990.61,86.44,6.18,6.75,4.65,362.00,47.64,-33.13,
2021/10/16 02:15:12,990.60,86.63,5.98,6.50,4.65,374.00,47.29,-33.42,
2021/10/16 02:20:12,990.58,86.75,5.78,6.25,4.64,371.00,46.55,-33.93,
2021/10/16 02:25:12,990.62,86.78,5.55,6.00,4.63,360.00,46.73,-33.57,
2021/10/16 02:30:12,990.58,86.96,5.37,6.00,4.65,375.00,47.49,-33.88,
2021/10/16 02:35:12,990.56,87.18,5.21,5.75,4.59,368.00,46.89,-33.47,
2021/10/16 02:40:12,990.64,87.26,5.06,5.50,4.62,372.00,46.54,-33.54,
2021/10/16 02:45:12,990.59,87.39,4.91,5.50,4.64,371.00,46.33,-33.63,
2021/10/16 02:50:12,990.56,87.41,4.78,5.25,4.65,359.00,46.79,-33.99,
2021/10/16 02:55:12,990.61,87.39,4.60,5.25,4.64,372.00,46.46,-34.02,
2021/10/16 03:00:12,990.57,87.47,4.42,5.00,4.65,372.00,46.17,-33.33,
2021/10/16 03:05:12,990.68,87.49,4.25,4.75,4.65,374.00,47.07,-33.58,
2021/10/16 03:10:12,990.59,87.66,4.10,4.50,4.65,374.00,46.18,-33.43,
2021/10/16 03:15:12,990.72,87.68,3.96,4.50,4.65,370.00,45.72,-33.53,
2021/10/16 03:20:12,990.67,87.71,3.81,4.25,4.65,376.00,46.36,-33.20,
2021/10/16 03:25:12,990.75,87.78,3.66,4.25,4.64,375.00,46.01,-33.20,
2021/10/16 03:30:12,990.78,87.81,3.52,4.00,4.58,375.00,46.93,-33.32,
2021/10/16 03:35:12,990.81,87.82,3.39,4.00,4.65,361.00,46.80,-33.85,
2021/10/16 03:40:12,990.79,87.87,3.25,3.75,4.64,377.00,46.06,-32.74,
2021/10/16 03:45:12,990.74,87.95,3.12,3.75,4.65,365.00,46.72,-33.35,
2021/10/16 03:50:12,990.84,88.02,3.00,3.50,4.65,372.00,46.52,-33.39,
2021/10/16 03:55:12,990.84,88.03,2.88,3.50,4.65,374.00,46.67,-32.88,
2021/10/16 04:00:12,990.84,88.03,2.74,3.25,4.65,375.00,46.46,-33.62,
2021/10/16 04:05:12,990.91,88.13,2.63,3.25,4.64,374.00,47.09,-33.38,
2021/10/16 04:10:12,990.88,88.17,2.51,3.25,4.64,375.00,46.11,-33.40,
2021/10/16 04:15:12,990.93,88.17,2.39,3.00,4.65,364.00,46.26,-33.04,
2021/10/16 04:20:12,990.88,88.19,2.30,2.75,4.64,374.00,46.12,-33.38,
2021/10/16 04:25:12,990.87,88.22,2.17,2.75,4.58,374.00,46.57,-33.51,
2021/10/16 04:30:12,990.87,88.34,2.10,2.75,4.65,375.00,45.72,-33.32,
2021/10/16 04:35:12,990.90,88.35,2.02,2.50,4.64,363.00,46.51,-33.57,
2021/10/16 04:40:12,990.95,88.38,1.93,2.50,4.63,376.00,46.48,-33.07,
2021/10/16 04:45:12,991.00,88.38,1.84,2.50,4.64,366.00,46.41,-33.38,
2021/10/16 04:50:12,990.94,88.43,1.76,2.25,4.65,359.00,46.34,-33.74,
2021/10/16 04:55:12,990.94,88.50,1.69,2.25,4.62,374.00,45.82,-33.07,
2021/10/16 05:00:12,990.90,88.51,1.61,2.25,4.65,376.00,46.46,-33.56,
2021/10/16 05:05:12,990.98,88.45,1.53,2.00,4.63,374.00,46.79,-33.46,
2021/10/16 05:10:12,990.91,88.46,1.44,2.00,4.65,376.00,46.86,-33.16,
2021/10/16 05:15:12,990.95,88.51,1.36,2.00,4.63,359.00,46.00,-33.85,
2021/10/16 05:20:12,991.00,88.57,1.30,2.00,4.62,374.00,46.51,-33.50,
2021/10/16 05:25:12,991.00,88.58,1.24,1.75,4.65,376.00,46.51,-33.44,
2021/10/16 05:30:12,991.00,88.77,1.23,1.75,4.63,375.00,46.36,-32.84,
2021/10/16 05:35:12,991.01,89.01,1.29,2.00,4.65,370.00,46.73,-33.52,
2021/10/16 05:40:12,990.97,88.93,1.28,2.00,4.63,377.00,46.39,-33.68,
2021/10/16 05:45:12,991.04,88.83,1.22,2.00,4.65,372.00,46.47,-33.49,
2021/10/16 05:50:12,991.04,88.83,1.14,1.75,4.57,375.00,47.02,-33.46,
2021/10/16 05:55:12,991.02,88.82,1.10,1.75,4.64,375.00,46.09,-33.08,
2021/10/16 06:00:12,991.12,88.92,1.07,1.75,4.65,376.00,46.54,-33.18,
2021/10/16 06:05:12,991.13,89.02,1.08,1.75,4.59,375.00,47.30,-32.95,
2021/10/16 06:10:12,991.17,89.00,1.05,1.50,4.65,372.00,46.56,-33.27,
2021/10/16 06:15:12,991.24,89.00,1.02,1.75,4.64,366.00,45.54,-33.46,
2021/10/16 06:20:12,991.18,89.16,1.06,1.75,4.63,376.00,46.83,-33.54,
2021/10/16 06:25:12,991.19,89.38,1.19,1.75,4.65,371.00,46.33,-33.35,
2021/10/16 06:30:12,991.17,89.42,1.31,2.00,4.65,366.00,46.65,-33.54,
2021/10/16 06:35:12,991.26,89.44,1.40,2.00,4.64,374.00,46.73,-33.57,
2021/10/16 06:40:12,991.26,89.47,1.53,2.25,4.65,371.00,46.33,-33.47,
2021/10/16 06:45:12,991.22,89.31,1.57,2.25,4.65,376.00,46.33,-33.75,
2021/10/16 06:50:12,991.26,89.16,1.53,2.25,4.61,367.00,46.49,-33.81,
2021/10/16 06:55:12,991.40,89.17,1.47,2.00,4.64,369.00,46.30,-33.19,
2021/10/16 07:00:12,991.35,89.11,1.42,2.00,4.65,374.00,45.90,-32.88,
2021/10/16 07:05:12,991.37,89.07,1.36,1.75,4.65,371.00,46.11,-33.17,
2021/10/16 07:10:12,991.45,89.04,1.30,2.00,4.65,364.00,46.30,-33.54,
2021/10/16 07:15:12,991.50,88.99,1.22,2.00,4.65,364.00,46.45,-33.22,
2021/10/16 07:20:12,991.50,88.96,1.14,1.75,4.65,369.00,46.31,-33.52,
2021/10/16 07:25:12,991.47,88.96,1.07,1.75,4.65,375.00,46.64,-33.26,
2021/10/16 07:30:12,991.56,89.04,1.02,1.75,4.61,375.00,46.38,-33.10,
2021/10/16 07:35:12,991.56,89.17,1.03,1.75,4.65,375.00,46.82,-33.37,
2021/10/16 07:40:12,991.54,89.33,1.08,1.75,4.64,368.00,45.85,-33.17,
2021/10/16 07:45:12,991.58,89.63,1.23,2.00,4.63,368.00,46.54,-33.36,
2021/10/16 07:50:12,991.49,89.81,1.44,2.00,4.64,375.00,46.49,-33.28,
2021/10/16 07:55:12,991.48,89.93,1.67,2.25,4.63,363.00,46.55,-34.15,
2021/10/16 08:00:13,991.69,89.93,1.91,2.50,4.65,366.00,46.46,-33.39,
2021/10/16 08:05:15,991.62,89.96,2.17,2.75,4.65,376.00,46.48,-33.83,
2021/10/16 08:10:15,991.60,89.78,2.38,3.00,4.64,360.00,46.39,-33.23,
2021/10/16 08:15:15,991.46,89.67,2.57,3.25,4.64,372.00,45.77,-33.22,
2021/10/16 08:20:15,991.42,89.45,2.66,3.25,4.64,374.00,46.77,-33.88,
2021/10/16 08:25:15,991.47,89.32,2.66,3.25,4.64,375.00,45.48,-33.55,
2021/10/16 08:30:15,991.50,89.18,2.60,3.25,4.65,374.00,46.46,-32.86,
2021/10/16 08:35:15,991.51,89.06,2.49,3.00,4.65,371.00,45.89,-33.49,
2021/10/16 08:40:15,991.49,89.08,2.41,3.00,4.59,374.00,46.52,-33.61,
2021/10/16 08:45:15,991.54,89.01,2.32,3.00,4.65,369.00,45.55,-33.34,
2021/10/16 08:50:15,991.49,88.95,2.22,2.75,4.65,375.00,46.44,-33.47,
2021/10/16 08:55:15,991.56,88.92,2.12,2.75,4.61,375.00,46.51,-33.91,
2021/10/16 09:00:15,991.54,88.95,2.04,2.75,4.64,371.00,45.83,-33.43,
2021/10/16 09:05:15,991.53,88.97,1.97,2.50,4.61,375.00,45.36,-33.83,
2021/10/16 09:10:15,991.64,88.90,1.86,2.50,4.64,376.00,46.65,-33.60,
2021/10/16 09:15:15,991.55,88.85,1.77,2.25,4.65,369.00,45.82,-33.40,
2021/10/16 09:20:15,991.62,88.85,1.68,2.25,4.65,375.00,46.36,-33.42,
2021/10/16 09:25:15,991.71,88.80,1.58,2.25,4.63,364.00,46.55,-33.81,
2021/10/16 09:30:15,991.63,88.87,1.47,2.25,4.65,377.00,46.30,-33.02,
2021/10/16 09:35:15,991.67,88.84,1.37,2.00,4.65,375.00,46.63,-33.20,
2021/10/16 09:40:15,991.73,88.88,1.30,2.00,4.65,372.00,46.71,-33.36,
2021/10/16 09:45:15,991.72,88.90,1.21,1.75,4.63,376.00,46.01,-33.24,
2021/10/16 09:50:15,991.68,88.81,1.11,1.75,4.65,375.00,46.41,-33.73,
2021/10/16 09:55:15,991.75,88.77,1.00,1.50,4.65,376.00,46.28,-33.80,
2021/10/16 10:00:15,991.81,88.80,0.89,1.50,4.65,369.00,46.55,-33.70,
2021/10/16 10:05:15,991.96,88.83,0.80,1.50,4.64,363.00,45.65,-33.73,
2021/10/16 10:10:15,991.98,88.83,0.70,1.50,4.65,376.00,46.56,-33.04,
2021/10/16 10:15:15,992.02,88.92,0.64,1.25,4.65,371.00,46.52,-33.49,
2021/10/16 10:20:15,992.10,88.95,0.60,1.25,4.65,371.00,45.54,-33.27,
2021/10/16 10:25:15,992.15,88.97,0.54,1.25,4.65,376.00,46.46,-33.19,
2021/10/16 10:30:15,992.20,88.92,0.47,1.25,4.65,375.00,45.94,-33.16,
2021/10/16 10:35:15,992.22,88.91,0.39,1.00,4.65,370.00,46.34,-33.57,
2021/10/16 10:40:15,992.28,88.91,0.34,1.00,4.58,378.00,46.54,-33.23,
2021/10/16 10:45:15,992.37,88.99,0.30,1.00,4.65,366.00,46.30,-33.43,
2021/10/16 10:50:15,992.33,89.10,0.29,1.00,4.64,364.00,46.08,-33.41,
2021/10/16 10:55:15,992.41,89.20,0.32,1.00,4.65,363.00,45.82,-33.57,
2021/10/16 11:00:15,992.45,89.36,0.41,1.00,4.63,374.00,46.79,-32.72,
2021/10/16 11:05:15,992.46,89.86,0.68,1.50,4.64,375.00,46.60,-33.59,
2021/10/16 11:10:15,992.39,89.93,0.93,1.50,4.65,372.00,46.49,-33.93,
2021/10/16 11:15:15,992.40,89.75,1.03,1.75,4.65,376.00,46.68,-33.11,
2021/10/16 11:20:15,992.48,89.72,1.17,1.75,4.65,371.00,45.77,-33.44,
2021/10/16 11:25:15,992.50,89.76,1.31,2.00,4.65,369.00,45.99,-33.53,
2021/10/16 11:30:15,992.57,89.77,1.46,2.00,4.65,361.00,46.73,-33.41,
2021/10/16 11:35:15,992.57,89.55,1.49,2.00,4.65,375.00,46.66,-33.47,
2021/10/16 11:40:15,992.60,89.37,1.47,2.00,4.63,370.00,46.81,-33.44,
2021/10/16 11:45:15,992.60,89.12,1.36,2.00,4.65,375.00,46.56,-33.34,
2021/10/16 11:50:15,992.77,88.89,1.25,1.75,4.65,374.00,46.04,-33.31,
2021/10/16 11:55:15,992.81,88.78,1.10,1.75,4.65,376.00,45.20,-33.07,
2021/10/16 12:00:15,992.88,88.79,1.00,1.75,4.65,377.00,46.47,-33.48,
2021/10/16 12:05:15,993.01,88.82,0.93,1.50,4.65,375.00,45.83,-33.60,
2021/10/16 12:10:15,993.01,88.85,0.86,1.50,4.63,376.00,46.63,-33.44,
2021/10/16 12:15:15,993.01,88.82,0.78,1.50,4.65,375.00,46.60,-34.38,
2021/10/16 12:20:15,992.89,88.75,0.71,1.25,4.64,369.00,47.01,-33.12,
2021/10/16 12:25:15,992.99,88.65,0.65,1.25,4.65,375.00,46.00,-33.79,
2021/10/16 12:30:15,993.07,88.56,0.60,1.25,4.58,375.00,45.85,-32.92,
2021/10/16 12:35:15,993.05,88.54,0.57,1.25,4.58,372.00,47.31,-33.68,
2021/10/16 12:40:15,993.15,88.49,0.56,1.25,4.58,360.00,46.53,-33.78,
2021/10/16 12:45:15,993.18,88.43,0.59,1.25,4.64,360.00,46.50,-33.87,
2021/10/16 12:50:15,993.31,88.25,0.61,1.25,4.65,376.00,45.55,-33.30,
2021/10/16 12:55:15,993.30,88.05,0.63,1.25,4.65,366.00,45.65,-33.57,
2021/10/16 13:00:15,993.36,87.94,0.69,1.25,4.65,363.00,46.31,-33.18,
2021/10/16 13:05:15,993.39,87.79,0.79,1.25,4.65,371.00,46.66,-33.06,
2021/10/16 13:10:15,993.42,87.60,0.91,1.50,4.63,375.00,45.90,-32.95,
2021/10/16 13:15:15,993.51,87.68,1.47,2.00,4.65,371.00,46.44,-32.99,
2021/10/16 13:20:15,993.51,87.07,2.35,3.00,4.65,374.00,45.74,-32.85,
2021/10/16 13:25:15,993.58,85.84,3.27,4.00,4.64,372.00,47.73,-33.58,
2021/10/16 13:30:15,993.47,84.25,4.08,4.75,4.65,374.00,46.35,-33.61,
2021/10/16 13:35:15,993.58,83.05,4.56,5.25,4.64,375.00,46.43,-33.11,
2021/10/16 13:40:15,993.62,82.30,5.16,5.75,4.65,360.00,45.84,-33.18,
2021/10/16 13:45:15,993.50,81.50,6.18,6.75,4.65,370.00,46.47,-33.14,
2021/10/16 13:50:15,993.52,79.73,8.12,8.75,4.65,371.00,45.72,-33.89,
2021/10/16 13:55:15,993.52,76.62,10.04,10.50,4.65,374.00,45.89,-33.43,
2021/10/16 14:00:15,993.47,73.59,11.94,12.50,4.65,371.00,46.99,-33.78,
2021/10/16 14:05:15,993.57,70.71,13.70,14.25,4.66,361.00,46.32,-33.69,
2021/10/16 14:10:15,993.46,67.29,15.08,15.50,4.65,364.00,46.45,-33.79,
2021/10/16 14:15:15,993.45,66.12,15.34,15.75,4.66,361.00,46.51,-33.74,
2021/10/16 14:20:15,993.47,65.97,15.66,16.25,4.66,371.00,46.10,-33.64,
2021/10/16 14:25:15,993.44,65.60,16.11,16.50,4.65,369.00,46.67,-33.80,
2021/10/16 14:30:15,993.49,66.23,15.69,16.25,4.66,369.00,46.00,-33.85,
2021/10/16 14:35:15,993.57,67.10,15.37,15.75,4.66,369.00,46.61,-33.87,
2021/10/16 14:40:15,993.54,67.54,15.01,15.50,4.66,375.00,46.64,-33.90,
2021/10/16 14:45:15,993.52,67.12,15.00,15.50,4.66,372.00,46.57,-34.14,
2021/10/16 14:50:15,993.55,66.36,15.05,15.50,4.67,365.00,46.51,-34.08,
2021/10/16 14:55:15,993.47,66.80,14.91,15.50,4.65,374.00,47.24,-33.92,
2021/10/16 15:00:15,993.51,66.45,15.36,16.00,4.65,372.00,46.75,-33.68,
2021/10/16 15:05:15,993.60,66.54,15.43,16.25,4.65,370.00,45.90,-33.47,
2021/10/16 15:10:15,993.57,63.91,16.78,17.50,4.65,362.00,46.40,-33.51,
2021/10/16 15:15:15,993.66,61.31,18.06,18.75,4.66,355.00,46.60,-33.94,
2021/10/16 15:20:15,993.61,61.17,18.12,18.75,4.64,371.00,46.26,-34.05,
2021/10/16 15:25:15,993.61,65.54,16.31,17.00,4.65,372.00,46.60,-33.54,
2021/10/16 15:30:15,993.63,65.65,16.53,17.25,4.67,372.00,47.35,-33.75,
2021/10/16 15:35:15,993.56,58.66,20.33,21.50,4.66,365.00,46.42,-33.71,
2021/10/16 15:40:15,993.56,59.17,20.13,20.75,4.66,372.00,45.48,-33.92,
2021/10/16 15:45:15,993.62,65.20,17.32,17.75,4.66,361.00,46.71,-33.94,
2021/10/16 15:50:15,993.61,65.19,17.40,18.50,4.67,372.00,46.10,-33.98,
2021/10/16 15:55:15,993.44,62.33,19.52,20.00,4.67,360.00,46.10,-34.32,
2021/10/16 16:00:15,993.47,58.96,21.48,22.25,4.65,371.00,46.82,-33.72,
2021/10/16 16:05:15,993.41,60.21,21.06,22.00,4.66,376.00,46.54,-33.94,
2021/10/16 16:10:15,993.50,63.80,19.60,20.25,4.67,372.00,47.36,-33.91,
2021/10/16 16:15:15,993.46,58.09,22.62,23.50,4.66,375.00,46.63,-34.19,
2021/10/16 16:20:15,993.35,54.43,24.71,25.50,4.67,374.00,45.60,-34.25,
2021/10/16 16:25:15,993.35,53.94,25.05,25.75,4.67,369.00,46.57,-33.39,
2021/10/16 16:30:15,993.36,56.05,24.09,24.50,4.64,371.00,46.56,-34.20,
2021/10/16 16:35:15,993.28,56.52,23.75,24.25,4.67,370.00,46.53,-34.18,
2021/10/16 16:40:15,993.32,50.62,27.03,27.75,4.67,371.00,46.58,-34.25,
2021/10/16 16:45:15,993.30,48.65,28.12,28.50,4.66,369.00,46.33,-34.21,
2021/10/16 16:50:15,993.37,48.58,27.90,28.50,4.66,371.00,46.43,-33.60,
2021/10/16 16:55:15,993.33,47.99,28.38,29.00,4.64,371.00,46.95,-34.15,
2021/10/16 17:00:15,993.41,47.63,28.73,29.25,4.67,359.00,47.47,-33.98,
2021/10/16 17:05:15,993.48,44.55,30.97,31.75,4.67,371.00,46.57,-34.29,
2021/10/16 17:10:15,993.43,43.61,31.83,32.50,4.67,371.00,46.84,-34.05,
2021/10/16 17:15:15,993.38,44.50,31.71,32.50,4.65,367.00,45.76,-34.54,
2021/10/16 17:20:15,993.36,43.39,32.61,33.50,4.67,372.00,46.57,-34.48,
2021/10/16 17:25:15,993.36,39.71,35.26,36.00,4.65,370.00,46.56,-34.54,
2021/10/16 17:30:15,993.19,37.23,36.97,37.75,4.67,371.00,46.78,-34.55,
2021/10/16 17:35:15,993.29,35.49,38.40,39.00,4.67,371.00,46.46,-34.08,
2021/10/16 17:40:15,993.21,35.39,38.96,39.50,4.67,375.00,47.57,-33.83,
2021/10/16 17:45:15,993.08,33.20,40.96,41.75,4.67,372.00,46.45,-34.14,
2021/10/16 17:50:15,993.11,31.81,43.02,43.75,4.67,371.00,46.51,-34.02,
