Lib = 0.3.0 SN = 4D02-0001-0036-0000
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Range [cm],Pitch [deg],Roll [deg],
2021/10/13 17:12:44,981.28,71.13,17.51,18.00,4.70,371.00,47.25,90.93,
2021/10/13 17:17:44,981.30,71.71,17.32,18.00,4.71,374.00,47.22,91.57,
2021/10/13 17:22:44,981.43,71.38,17.50,18.00,4.70,360.00,47.45,90.80,
2021/10/13 17:27:44,981.27,70.37,17.98,18.50,4.56,371.00,46.54,91.52,
2021/10/13 17:32:44,981.19,66.79,19.54,20.00,4.69,359.00,47.06,91.19,
2021/10/13 17:37:44,980.83,62.63,21.54,22.25,4.71,361.00,47.69,91.09,
2021/10/13 17:42:44,980.65,59.88,22.98,23.75,4.71,365.00,47.58,91.43,
2021/10/13 17:47:44,980.95,59.99,23.09,23.75,4.71,361.00,47.60,90.93,
2021/10/13 17:52:44,980.71,61.08,22.74,23.50,4.65,362.00,47.45,91.17,
2021/10/13 17:57:44,980.53,61.03,22.94,23.50,4.71,372.00,47.46,91.15,
2021/10/13 18:02:44,980.43,62.28,22.53,23.00,4.57,360.00,47.62,91.71,
2021/10/13 18:07:44,980.29,65.20,21.38,21.75,4.70,363.00,47.43,91.16,
2021/10/13 18:12:44,979.91,66.30,20.98,21.50,4.71,374.00,47.81,91.29,
2021/10/13 18:17:44,979.84,65.50,21.44,22.00,4.71,368.00,47.66,90.64,
2021/10/13 18:22:44,979.73,66.70,21.03,21.50,4.58,368.00,47.45,91.11,
2021/10/13 18:27:44,979.59,67.05,20.92,21.50,4.71,372.00,47.29,90.97,
2021/10/13 18:32:44,979.56,67.11,20.97,21.50,4.70,369.00,47.57,91.23,
2021/10/13 18:37:44,979.61,67.88,20.70,21.25,4.70,360.00,47.41,91.30,
2021/10/13 18:42:44,979.59,68.55,20.44,21.00,4.70,366.00,47.48,91.27,
2021/10/13 18:47:44,979.43,69.03,20.32,21.00,4.66,369.00,47.57,90.78,
2021/10/13 18:52:44,979.63,69.97,19.97,20.50,4.70,369.00,47.92,90.94,
2021/10/13 18:57:44,979.60,70.05,19.97,20.50,4.70,368.00,48.62,91.41,
2021/10/13 19:02:44,979.52,70.84,19.70,20.25,4.68,369.00,47.59,90.93,
2021/10/13 19:07:44,979.49,71.34,19.50,20.00,4.71,371.00,47.93,91.65,
2021/10/13 19:12:44,979.34,71.92,19.28,19.75,4.71,365.00,46.65,90.57,
2021/10/13 19:17:44,979.46,72.33,19.12,19.75,4.70,371.00,47.11,91.29,
2021/10/13 19:22:44,979.38,72.82,18.91,19.50,4.71,364.00,47.81,91.03,
2021/10/13 19:27:44,979.49,73.50,18.63,19.25,4.70,371.00,47.20,90.93,
2021/10/13 19:32:44,979.60,74.07,18.40,19.00,4.70,375.00,47.67,90.99,
2021/10/13 19:37:44,979.59,74.57,18.19,18.75,4.70,366.00,47.29,91.03,
2021/10/13 19:42:44,979.67,74.88,18.08,18.75,4.71,372.00,47.27,91.02,
2021/10/13 19:47:44,979.72,75.42,17.84,18.50,4.71,365.00,48.53,91.37,
2021/10/13 19:52:44,979.56,76.01,17.58,18.25,4.70,371.00,47.38,90.93,
2021/10/13 19:57:44,979.60,76.45,17.41,18.00,4.70,364.00,47.62,91.19,
2021/10/13 20:02:44,979.59,75.60,17.77,18.25,4.69,369.00,46.95,90.95,
2021/10/13 20:07:44,979.24,75.23,17.89,18.50,4.68,370.00,46.75,91.22,
2021/10/13 20:12:44,979.39,75.54,17.78,18.25,4.70,374.00,47.16,91.75,
2021/10/13 20:17:44,979.27,75.36,17.82,18.25,4.70,368.00,47.49,91.45,
2021/10/13 20:22:44,979.13,74.99,17.83,18.50,4.71,371.00,47.57,91.92,
2021/10/13 20:27:44,979.09,75.13,17.79,18.25,4.64,369.00,46.49,90.91,
2021/10/13 20:32:44,979.10,74.63,17.91,18.50,4.69,366.00,47.50,90.97,
2021/10/13 20:37:44,979.08,74.11,18.04,18.75,4.70,371.00,47.52,91.29,
2021/10/13 20:42:44,979.05,73.60,18.20,18.75,4.68,358.00,47.36,91.04,
2021/10/13 20:47:44,979.07,73.85,18.18,18.75,4.69,366.00,47.51,91.17,
2021/10/13 20:52:44,979.17,74.29,18.08,18.50,4.68,371.00,47.16,90.74,
2021/10/13 20:57:44,979.11,74.59,18.01,18.50,4.71,368.00,47.71,91.10,
2021/10/13 21:02:44,979.11,74.89,17.92,18.50,4.70,374.00,47.73,91.17,
2021/10/13 21:07:44,979.14,75.31,17.73,18.25,4.70,371.00,47.53,90.81,
2021/10/13 21:12:44,979.00,74.97,17.89,18.50,4.70,371.00,47.48,90.34,
2021/10/13 21:17:44,979.04,75.14,17.81,18.25,4.69,371.00,47.21,90.90,
2021/10/13 21:22:44,979.06,75.31,17.76,18.25,4.71,371.00,47.79,91.28,
2021/10/13 21:27:44,978.85,74.61,18.06,18.50,4.70,363.00,3.42,1.54,
2021/10/13 21:32:44,978.81,73.53,18.51,19.00,4.60,368.00,2.52,1.14,
2021/10/13 21:37:44,978.66,73.70,18.45,19.00,4.70,360.00,2.18,1.12,
2021/10/13 21:42:44,978.52,74.56,18.16,18.75,4.71,370.00,2.43,1.92,
2021/10/13 21:47:44,978.31,74.95,18.01,18.50,4.71,374.00,2.34,1.65,
2021/10/13 21:52:44,978.33,75.45,17.82,18.50,4.70,369.00,2.54,1.02,
2021/10/13 21:57:44,978.21,75.48,17.85,18.50,4.69,358.00,2.45,1.25,
2021/10/13 22:02:44,978.14,75.08,18.02,18.50,4.69,364.00,2.28,1.81,
2021/10/13 22:07:44,978.32,75.96,17.69,18.25,4.68,372.00,2.24,1.61,
2021/10/13 22:12:44,978.45,76.93,17.31,17.75,4.71,371.00,92.16,1.43,
2021/10/13 22:17:44,978.44,77.59,17.07,17.50,4.70,372.00,92.27,1.19,
2021/10/13 22:22:44,978.48,77.81,17.00,17.75,4.70,371.00,92.02,1.24,
2021/10/13 22:27:44,978.34,78.02,16.92,17.50,4.70,369.00,91.58,1.53,
2021/10/13 22:32:44,978.53,78.22,16.85,17.50,4.70,369.00,91.92,1.58,
2021/10/13 22:37:44,978.47,78.13,16.89,17.50,4.69,371.00,92.00,1.06,
2021/10/13 22:42:44,978.40,77.93,16.95,17.50,4.70,371.00,92.54,1.33,
2021/10/13 22:47:44,978.48,77.92,16.94,17.50,4.67,371.00,92.42,1.67,
2021/10/13 22:52:44,978.41,78.21,16.83,17.25,4.69,371.00,91.57,1.41,
2021/10/13 22:57:44,978.37,78.54,16.66,17.25,4.71,371.00,92.15,1.70,
2021/10/13 23:02:44,978.33,78.94,16.47,17.00,4.70,366.00,91.94,0.95,
2021/10/13 23:07:44,978.28,79.28,16.34,16.75,4.70,369.00,92.29,1.20,
2021/10/13 23:12:44,978.33,79.53,16.19,16.75,4.69,372.00,92.21,1.83,
2021/10/13 23:17:44,978.29,79.86,16.03,16.50,4.70,370.00,92.09,1.30,
2021/10/13 23:22:44,978.22,80.15,15.91,16.50,4.69,371.00,92.54,1.27,
2021/10/13 23:27:44,978.35,80.36,15.82,16.25,4.68,370.00,92.25,1.07,
2021/10/13 23:32:44,978.27,80.47,15.71,16.25,4.70,360.00,92.89,1.21,
2021/10/13 23:37:44,978.22,80.71,15.59,16.00,4.70,368.00,91.47,1.42,
2021/10/13 23:42:44,978.22,80.95,15.51,16.00,4.67,368.00,92.32,1.10,
2021/10/13 23:47:44,978.18,81.02,15.45,16.00,4.69,371.00,92.73,1.77,
2021/10/13 23:52:44,978.22,81.15,15.40,16.00,4.68,371.00,92.31,1.47,
2021/10/13 23:57:44,978.15,81.23,15.38,16.00,4.70,372.00,92.98,1.61,
2021/10/14 00:02:44,978.22,81.28,15.39,16.00,4.70,358.00,92.14,1.29,
2021/10/14 00:07:44,978.23,81.26,15.37,15.75,4.70,371.00,93.01,1.59,
2021/10/14 00:12:44,978.24,81.28,15.39,15.75,4.67,369.00,92.69,1.66,
2021/10/14 00:17:44,978.23,81.28,15.37,16.00,4.70,371.00,92.14,1.91,
2021/10/14 00:22:44,978.31,81.28,15.35,15.75,4.57,370.00,91.14,1.43,
2021/10/14 00:27:44,978.27,81.37,15.40,16.00,4.68,371.00,92.55,1.45,
2021/10/14 00:32:44,978.39,81.26,15.45,16.00,4.70,371.00,92.39,1.31,
2021/10/14 00:37:44,978.43,81.24,15.54,16.00,4.70,369.00,92.50,1.53,
2021/10/14 00:42:44,978.41,81.15,15.57,16.00,4.69,374.00,92.46,1.29,
2021/10/14 00:47:44,978.60,81.15,15.65,16.25,4.70,371.00,92.37,1.47,
2021/10/14 00:52:44,978.67,81.01,15.75,16.25,4.70,374.00,92.12,1.32,
2021/10/14 00:57:44,978.77,81.04,15.93,16.50,4.69,367.00,92.73,1.25,
2021/10/14 01:02:44,978.88,80.80,16.06,16.75,4.69,361.00,92.29,1.57,
2021/10/14 01:07:44,978.93,80.75,16.16,16.75,4.70,366.00,92.27,1.40,
2021/10/14 01:12:44,978.83,80.50,16.20,16.75,4.70,368.00,91.91,1.74,
2021/10/14 01:17:44,978.83,80.53,16.08,16.50,4.65,374.00,92.98,1.52,
2021/10/14 01:22:44,978.99,80.74,15.94,16.50,4.69,371.00,91.60,1.49,
2021/10/14 01:27:44,979.00,80.86,15.75,16.25,4.67,370.00,92.38,0.91,
2021/10/14 01:32:44,978.96,81.17,15.59,16.00,4.70,374.00,92.48,2.54,
2021/10/14 01:37:44,978.98,81.47,15.49,16.00,4.64,359.00,92.60,1.02,
2021/10/14 01:42:44,978.89,81.57,15.49,16.00,4.69,374.00,91.62,1.51,
2021/10/14 01:47:44,978.98,81.52,15.44,16.00,4.70,374.00,92.42,1.60,
2021/10/14 01:52:44,979.14,81.67,15.42,16.00,4.69,360.00,92.49,1.76,
2021/10/14 01:57:44,979.16,81.59,15.39,16.00,4.70,372.00,92.44,1.48,
2021/10/14 02:02:44,979.28,81.59,15.21,15.75,4.69,374.00,91.43,1.89,
2021/10/14 02:07:44,979.37,81.85,15.09,15.50,4.70,371.00,92.69,1.15,
2021/10/14 02:12:44,979.63,82.05,15.04,15.50,4.68,371.00,93.29,1.31,
2021/10/14 02:17:44,979.82,82.12,15.05,15.50,4.69,371.00,92.64,1.76,
2021/10/14 02:22:44,979.93,82.18,15.09,15.50,4.69,374.00,91.72,1.27,
2021/10/14 02:27:44,980.00,82.06,15.13,15.75,4.69,371.00,92.43,1.50,
2021/10/14 02:32:44,980.14,82.05,15.21,15.75,4.69,371.00,92.38,1.53,
2021/10/14 02:37:44,980.29,81.94,15.34,15.75,4.69,371.00,92.74,1.26,
2021/10/14 02:42:44,980.33,81.80,15.37,16.00,4.70,372.00,92.51,1.64,
2021/10/14 02:47:44,980.35,81.86,15.40,15.75,4.70,369.00,92.35,1.55,
2021/10/14 02:52:44,980.46,81.69,15.42,16.00,4.69,374.00,93.16,1.25,
2021/10/14 02:57:44,980.66,81.60,15.32,15.75,4.69,374.00,92.21,1.79,
2021/10/14 03:02:44,980.78,81.77,15.19,15.75,4.69,369.00,93.27,1.61,
2021/10/14 03:07:44,980.75,81.84,15.03,15.50,4.63,368.00,92.32,2.04,
2021/10/14 03:12:44,980.91,81.84,14.84,15.50,4.68,374.00,92.09,1.31,
2021/10/14 03:17:44,980.91,82.07,14.48,15.00,4.70,375.00,93.02,1.40,
2021/10/14 03:22:44,981.00,82.47,14.26,14.75,4.68,361.00,92.27,1.37,
2021/10/14 03:27:44,980.90,82.75,14.11,14.75,4.68,361.00,93.13,1.65,
2021/10/14 03:32:44,981.12,82.93,14.02,14.50,4.68,372.00,91.99,1.54,
2021/10/14 03:37:44,981.11,82.84,13.89,14.50,4.68,372.00,92.49,1.68,
2021/10/14 03:42:44,981.07,83.02,13.79,14.50,4.68,372.00,92.37,1.73,
2021/10/14 03:47:44,981.11,83.04,13.70,14.25,4.65,371.00,92.40,1.76,
2021/10/14 03:52:44,981.08,83.14,13.62,14.25,4.69,362.00,92.30,1.63,
2021/10/14 03:57:44,981.12,83.03,13.57,14.00,4.68,372.00,92.26,1.60,
2021/10/14 04:02:44,981.20,82.89,13.35,14.00,4.68,375.00,92.15,1.92,
2021/10/14 04:07:44,981.28,82.96,13.08,13.75,4.69,371.00,93.22,1.32,
2021/10/14 04:12:44,981.45,83.33,12.78,13.25,4.68,372.00,92.95,1.48,
2021/10/14 04:17:44,981.32,83.81,12.71,13.25,4.67,370.00,92.49,1.22,
2021/10/14 04:22:44,981.33,83.58,12.63,13.00,4.68,370.00,92.40,1.63,
2021/10/14 04:27:44,981.40,83.52,12.36,12.75,4.69,372.00,92.25,1.64,
2021/10/14 04:32:44,981.42,83.56,12.14,12.50,4.66,359.00,92.24,2.01,
2021/10/14 04:37:44,981.38,83.63,11.85,12.50,4.69,374.00,92.40,1.45,
2021/10/14 04:42:44,981.26,83.80,11.51,12.00,4.69,370.00,93.07,1.65,
2021/10/14 04:47:44,981.38,84.02,11.20,11.75,4.65,374.00,93.00,1.36,
2021/10/14 04:52:46,981.41,84.19,10.86,11.50,4.68,376.00,92.32,1.99,
2021/10/14 04:57:46,981.52,84.43,10.60,11.25,4.68,376.00,92.82,1.87,
2021/10/14 05:02:46,981.40,84.53,10.33,11.00,4.68,370.00,93.19,2.00,
2021/10/14 05:07:46,981.51,84.63,10.06,10.75,4.68,374.00,92.82,1.44,
2021/10/14 05:12:46,981.52,84.96,9.86,10.50,4.68,376.00,93.52,1.49,
2021/10/14 05:17:46,981.44,85.10,9.73,10.25,4.68,372.00,92.74,1.72,
2021/10/14 05:22:46,981.28,85.14,9.61,10.25,4.69,372.00,92.41,1.69,
2021/10/14 05:27:46,981.33,85.14,9.53,10.25,4.69,374.00,92.50,1.71,
2021/10/14 05:32:46,981.46,85.24,9.49,10.00,4.69,366.00,92.95,2.02,
2021/10/14 05:37:46,981.51,85.21,9.47,10.00,4.68,361.00,93.09,1.99,
2021/10/14 05:42:46,981.54,85.31,9.49,10.25,4.68,363.00,92.49,1.33,
2021/10/14 05:47:46,981.58,85.08,9.53,10.00,4.68,371.00,92.97,1.95,
2021/10/14 05:52:46,981.53,84.89,9.56,10.25,4.67,371.00,92.49,1.99,
2021/10/14 05:57:46,981.57,84.73,9.49,10.00,4.68,370.00,92.39,1.51,
2021/10/14 06:02:46,981.63,84.60,9.38,10.00,4.68,372.00,93.07,2.01,
2021/10/14 06:07:46,981.71,84.70,9.24,9.75,4.68,360.00,93.01,2.05,
2021/10/14 06:12:46,981.72,84.72,9.09,9.75,4.69,369.00,93.35,1.96,
2021/10/14 06:17:46,981.64,84.78,8.95,9.50,4.68,374.00,92.99,1.70,
2021/10/14 06:22:46,981.67,84.82,8.83,9.50,4.68,369.00,92.52,1.60,
2021/10/14 06:27:46,981.65,84.95,8.75,9.25,4.68,372.00,92.04,1.53,
2021/10/14 06:32:46,981.80,85.16,8.75,9.25,4.64,376.00,92.21,1.76,
2021/10/14 06:37:46,981.92,84.98,8.76,9.25,4.68,370.00,91.97,1.86,
2021/10/14 06:42:46,982.02,84.88,8.72,9.25,4.68,362.00,92.46,2.47,
2021/10/14 06:47:46,982.06,84.74,8.62,9.25,4.68,372.00,93.31,2.03,
2021/10/14 06:52:46,982.16,84.91,8.57,9.25,4.69,375.00,92.40,1.83,
2021/10/14 06:57:46,982.16,84.84,8.56,9.25,4.68,372.00,93.17,2.08,
2021/10/14 07:02:46,982.10,84.89,8.57,9.25,4.68,368.00,92.54,1.50,
2021/10/14 07:07:46,982.24,84.76,8.54,9.25,4.62,372.00,92.98,1.58,
2021/10/14 07:12:46,982.34,84.78,8.51,9.00,4.69,377.00,92.25,2.14,
2021/10/14 07:17:46,982.51,84.72,8.50,9.00,4.68,370.00,92.27,2.03,
2021/10/14 07:22:46,982.31,85.01,8.65,9.25,4.69,375.00,92.45,1.66,
2021/10/14 07:27:46,982.46,85.05,8.96,9.50,4.68,375.00,93.01,2.05,
2021/10/14 07:32:46,982.48,84.74,9.47,10.25,4.68,360.00,93.01,2.05,
2021/10/14 07:37:46,982.41,84.12,9.85,10.50,4.68,367.00,93.19,1.31,
2021/10/14 07:42:46,982.46,83.71,10.05,10.75,4.68,372.00,92.99,1.84,
2021/10/14 07:47:46,982.41,83.37,10.04,10.50,4.69,375.00,93.15,1.84,
2021/10/14 07:52:46,982.48,83.46,10.00,10.50,4.69,364.00,92.26,1.42,
2021/10/14 07:57:46,982.43,83.40,9.90,10.50,4.68,372.00,92.37,1.70,
2021/10/14 08:02:46,982.51,83.48,9.74,10.25,4.68,371.00,93.03,1.95,
2021/10/14 08:07:46,982.43,83.79,9.64,10.25,4.69,374.00,93.39,1.90,
2021/10/14 08:12:46,982.45,83.96,9.70,10.25,4.68,368.00,92.91,1.94,
2021/10/14 08:17:46,982.46,83.81,9.72,10.25,4.68,363.00,92.36,1.69,
2021/10/14 08:22:46,982.49,83.76,9.68,10.25,4.68,366.00,92.30,1.96,
2021/10/14 08:27:46,982.65,83.82,9.62,10.25,4.68,364.00,92.29,1.61,
2021/10/14 08:32:46,982.68,83.82,9.61,10.25,4.68,371.00,92.36,1.58,
2021/10/14 08:37:46,982.85,83.83,9.59,10.25,4.68,361.00,93.09,1.43,
2021/10/14 08:42:46,982.90,83.82,9.56,10.25,4.69,370.00,92.33,1.37,
2021/10/14 08:47:46,982.96,83.80,9.50,10.00,4.69,375.00,92.20,2.02,
2021/10/14 08:52:46,983.01,83.74,9.39,10.00,4.68,360.00,92.44,1.92,
2021/10/14 08:57:46,983.05,83.84,9.28,10.00,4.69,372.00,93.39,1.89,
2021/10/14 09:02:46,983.05,83.77,9.10,9.75,4.69,360.00,92.26,1.87,
2021/10/14 09:07:46,983.04,84.03,8.91,9.50,4.68,367.00,93.08,1.54,
2021/10/14 09:12:46,982.93,84.31,8.88,9.50,4.69,374.00,92.99,1.56,
2021/10/14 09:17:46,982.93,84.35,8.88,9.50,4.69,368.00,91.62,1.74,
2021/10/14 09:22:46,982.84,84.22,8.87,9.50,4.68,365.00,93.21,1.80,
2021/10/14 09:27:46,982.96,84.18,8.80,9.25,4.68,372.00,92.30,1.55,
2021/10/14 09:32:46,983.02,84.26,8.75,9.50,4.68,374.00,92.92,1.91,
2021/10/14 09:37:46,982.98,84.19,8.68,9.25,4.68,370.00,93.42,1.45,
2021/10/14 09:42:46,983.07,84.25,8.61,9.25,4.68,371.00,92.72,1.88,
2021/10/14 09:47:46,983.23,84.23,8.49,9.25,4.68,372.00,93.01,1.48,
2021/10/14 09:52:46,983.42,84.15,8.29,8.75,4.69,374.00,93.46,1.64,
2021/10/14 09:57:46,983.56,84.36,8.10,8.75,4.68,372.00,92.54,2.15,
2021/10/14 10:02:46,983.57,84.52,7.95,8.50,4.68,375.00,93.39,1.55,
2021/10/14 10:07:46,983.62,84.71,7.88,8.50,4.68,374.00,92.48,2.26,
2021/10/14 10:12:46,983.74,84.80,7.82,8.50,4.68,364.00,92.69,1.71,
2021/10/14 10:17:46,983.89,84.75,7.82,8.25,4.68,362.00,93.27,1.93,
2021/10/14 10:22:46,983.88,84.61,7.74,8.25,4.69,367.00,93.39,46.69,
2021/10/14 10:27:46,983.91,84.80,7.74,8.25,4.68,360.00,92.68,46.72,
2021/10/14 10:32:46,984.02,84.81,7.88,8.50,4.69,374.00,93.03,46.32,
2021/10/14 10:37:46,984.09,84.56,7.97,8.50,4.68,374.00,92.21,47.19,
2021/10/14 10:42:46,983.94,84.36,8.00,8.75,4.68,367.00,93.19,45.98,
2021/10/14 10:47:46,984.04,84.31,8.03,8.50,4.68,362.00,93.15,46.80,
2021/10/14 10:52:46,984.17,84.25,8.02,8.75,4.68,365.00,92.92,46.69,
2021/10/14 10:57:46,984.15,84.18,8.04,8.75,4.69,372.00,93.42,46.37,
2021/10/14 11:02:46,984.19,84.11,8.00,8.50,4.69,372.00,92.75,46.32,
2021/10/14 11:07:46,984.41,84.11,7.93,8.50,4.61,361.00,93.23,46.64,
2021/10/14 11:12:46,984.45,84.19,7.90,8.50,4.69,372.00,93.15,46.55,
2021/10/14 11:17:46,984.55,84.19,7.88,8.50,4.68,374.00,93.53,46.88,
2021/10/14 11:22:46,984.60,84.21,7.88,8.50,4.69,374.00,92.42,46.76,
2021/10/14 11:27:46,984.69,84.11,7.84,8.50,4.62,371.00,93.63,46.76,
2021/10/14 11:32:46,984.79,84.15,7.79,8.50,4.66,370.00,92.95,46.88,
2021/10/14 11:37:46,984.82,84.18,7.74,8.25,4.69,372.00,93.35,46.39,
2021/10/14 11:42:46,984.84,84.15,7.66,8.25,4.61,374.00,93.07,46.77,
2021/10/14 11:47:46,984.97,84.20,7.58,8.25,4.67,371.00,93.31,46.48,
2021/10/14 11:52:46,984.91,84.24,7.48,8.00,4.65,370.00,92.70,46.43,
2021/10/14 11:57:46,984.95,84.40,7.42,8.00,4.68,372.00,92.65,46.43,
2021/10/14 12:02:46,985.05,84.36,7.37,8.00,4.67,366.00,93.72,46.63,
2021/10/14 12:07:46,985.10,84.40,7.30,7.75,4.68,372.00,92.62,46.59,
2021/10/14 12:12:46,985.13,84.43,7.27,8.00,4.69,359.00,48.63,91.76,
2021/10/14 12:17:46,985.22,84.36,7.23,7.75,4.69,372.00,47.72,91.39,
2021/10/14 12:22:46,985.31,84.37,7.19,7.75,4.68,372.00,47.50,91.47,
2021/10/14 12:27:46,985.38,84.33,7.15,7.75,4.61,371.00,48.84,91.44,
2021/10/14 12:32:46,985.55,84.29,7.20,7.75,4.67,366.00,46.97,91.04,
2021/10/14 12:37:46,985.64,84.07,7.35,8.00,4.62,375.00,48.33,91.63,
2021/10/14 12:42:46,985.65,83.71,7.51,8.25,4.69,372.00,48.31,91.51,
2021/10/14 12:47:46,985.67,83.30,7.64,8.25,4.69,370.00,47.72,91.68,
2021/10/14 12:52:46,985.84,83.11,7.65,8.25,4.68,374.00,47.96,91.42,
2021/10/14 12:57:46,985.91,83.08,7.65,8.25,4.69,366.00,47.62,91.80,
2021/10/14 13:02:46,985.88,83.08,7.68,8.25,4.69,375.00,48.04,91.70,
2021/10/14 13:07:46,985.97,82.73,7.89,8.50,4.68,375.00,47.62,91.99,
2021/10/14 13:12:46,986.05,82.31,8.12,8.75,4.69,376.00,48.57,91.64,
2021/10/14 13:17:46,986.07,81.85,8.37,9.00,4.69,372.00,47.55,91.32,
2021/10/14 13:22:46,986.12,81.36,8.59,9.25,4.65,361.00,48.36,91.31,
2021/10/14 13:27:46,986.23,80.99,8.77,9.50,4.68,375.00,48.60,91.60,
2021/10/14 13:32:46,986.41,80.61,8.92,9.50,4.68,374.00,48.49,91.66,
2021/10/14 13:37:46,986.44,80.19,9.12,9.75,4.69,371.00,48.20,91.37,
2021/10/14 13:42:46,986.52,79.76,9.31,10.00,4.69,374.00,48.30,91.68,
2021/10/14 13:47:46,986.69,79.43,9.49,10.00,4.68,369.00,48.16,91.19,
2021/10/14 13:52:46,986.66,78.90,9.71,10.25,4.69,369.00,48.14,91.34,
2021/10/14 13:57:46,986.68,78.13,10.07,10.75,4.68,371.00,47.52,91.77,
2021/10/14 14:02:46,986.67,77.29,10.45,11.00,4.69,372.00,47.57,91.65,
2021/10/14 14:07:46,986.76,76.66,10.75,11.50,4.69,375.00,48.39,91.93,
2021/10/14 14:12:46,986.76,76.05,11.10,11.75,4.69,364.00,47.50,91.25,
2021/10/14 14:17:46,986.87,75.61,11.36,12.00,4.66,374.00,47.45,91.29,
2021/10/14 14:22:46,986.81,74.70,11.81,12.50,4.68,372.00,48.25,91.97,
2021/10/14 14:27:46,986.77,73.72,12.27,13.00,4.66,372.00,47.58,91.54,
2021/10/14 14:32:46,986.78,72.89,12.79,13.50,4.65,371.00,48.33,91.50,
2021/10/14 14:37:46,986.87,71.60,13.38,14.00,4.68,371.00,47.76,91.59,
2021/10/14 14:42:46,986.89,70.09,14.03,14.75,4.68,372.00,47.40,91.54,
2021/10/14 14:47:46,987.05,69.67,14.26,14.75,4.68,371.00,47.24,91.23,
2021/10/14 14:52:46,987.02,69.17,14.58,15.25,4.69,372.00,47.75,91.75,
2021/10/14 14:57:46,986.91,68.60,14.88,15.50,4.68,372.00,48.00,91.19,
2021/10/14 15:02:46,986.89,68.76,14.89,15.50,4.69,372.00,47.64,91.09,
2021/10/14 15:07:46,986.78,68.75,14.91,15.75,4.67,371.00,47.94,91.64,
2021/10/14 15:12:46,986.84,64.15,17.00,18.00,4.69,370.00,46.80,91.33,
2021/10/14 15:17:46,986.89,63.84,17.37,18.25,4.69,374.00,47.68,91.52,
2021/10/14 15:22:46,986.97,65.83,16.99,17.50,4.69,372.00,47.59,91.66,
2021/10/14 15:27:46,986.97,68.37,16.29,17.00,4.69,370.00,47.85,91.37,
2021/10/14 15:32:46,986.95,63.09,18.77,19.75,4.69,371.00,47.38,90.93,
2021/10/14 15:37:46,987.00,56.90,21.92,23.00,4.68,370.00,47.44,91.22,
2021/10/14 15:42:46,987.03,60.87,20.42,21.00,4.63,371.00,47.47,91.49,
2021/10/14 15:47:46,987.23,66.86,17.58,18.00,4.69,376.00,47.26,91.16,
2021/10/14 15:52:46,987.13,62.03,19.58,21.00,4.69,374.00,48.47,91.48,
2021/10/14 15:57:46,987.11,62.18,20.08,20.50,4.69,368.00,47.55,91.13,
2021/10/14 16:02:46,987.15,59.49,21.82,22.50,4.69,371.00,47.46,91.23,
2021/10/14 16:07:46,987.06,62.82,20.31,21.00,4.65,374.00,47.97,90.90,
2021/10/14 16:12:46,987.11,64.72,19.24,20.00,4.69,372.00,47.69,91.23,
2021/10/14 16:17:46,987.11,58.91,22.23,23.00,4.70,371.00,47.37,91.27,
2021/10/14 16:22:46,986.91,53.23,25.50,26.25,4.69,362.00,47.51,91.25,
2021/10/14 16:27:46,986.95,52.64,26.54,27.00,4.67,372.00,47.38,90.79,
2021/10/14 16:32:46,986.87,55.87,25.24,25.75,4.69,374.00,47.33,91.21,
2021/10/14 16:37:46,986.86,53.21,26.58,27.25,4.68,374.00,47.50,90.99,
2021/10/14 16:42:46,986.75,49.56,28.94,29.50,4.69,374.00,47.30,91.20,
2021/10/14 16:47:46,986.84,48.04,30.13,30.75,4.67,367.00,48.16,91.24,
2021/10/14 16:52:46,986.84,44.80,32.03,33.00,4.69,371.00,47.19,91.26,
2021/10/14 16:57:48,986.88,43.66,32.78,33.50,4.69,374.00,46.79,90.75,
2021/10/14 17:02:48,986.98,43.56,32.86,33.50,4.70,360.00,47.29,91.50,
2021/10/14 17:07:48,987.04,44.54,32.57,33.50,4.69,363.00,46.94,90.69,
2021/10/14 17:12:48,986.88,43.22,33.03,34.00,4.69,369.00,45.87,90.92,
2021/10/14 17:17:48,986.98,43.03,32.85,33.50,4.69,371.00,47.20,90.99,
2021/10/14 17:22:48,986.84,44.02,32.91,33.50,4.67,369.00,46.33,90.91,
2021/10/14 17:27:48,986.85,40.96,35.21,36.00,4.68,372.00,46.77,90.68,
2021/10/14 17:32:48,986.76,38.02,38.22,39.00,4.69,367.00,47.53,90.66,
2021/10/14 17:37:48,986.67,36.00,39.76,40.50,4.69,369.00,46.31,91.37,
