Lib = 0.3.0 SN = 4D02-0001-0036-0000
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Range [cm],Pitch [deg],Roll [deg],
2022/05/27 01:59:36,987.49,94.10,10.85,11.50,4.05,370.00,46.67,-34.09,
2022/05/27 02:04:36,987.54,94.34,10.80,11.50,4.03,372.00,46.45,-33.85,
2022/05/27 02:09:36,987.60,94.51,10.77,11.25,4.03,372.00,46.45,-33.97,
2022/05/27 02:14:36,987.59,94.65,10.75,11.25,4.10,369.00,46.30,-34.36,
2022/05/27 02:19:36,987.60,94.83,10.71,11.25,4.11,368.00,46.60,-33.99,
2022/05/27 02:24:36,987.57,94.93,10.67,11.25,4.10,372.00,46.54,-34.06,
2022/05/27 02:29:36,987.70,95.01,10.64,11.25,4.09,370.00,46.70,-33.49,
2022/05/27 02:34:36,987.86,95.14,10.61,11.25,4.10,371.00,46.83,-34.17,
2022/05/27 02:39:36,987.96,95.25,10.61,11.25,4.10,371.00,46.64,-33.49,
2022/05/27 02:44:36,988.01,95.34,10.60,11.25,4.10,370.00,46.63,-34.02,
2022/05/27 02:49:36,988.00,95.44,10.58,11.25,4.10,374.00,46.71,-33.93,
2022/05/27 02:54:36,987.95,95.50,10.57,11.25,4.10,370.00,46.85,-33.85,
2022/05/27 02:59:36,987.98,95.59,10.54,11.00,4.10,371.00,46.38,-33.99,
2022/05/27 03:04:36,988.03,95.62,10.50,11.00,4.10,370.00,46.51,-33.74,
2022/05/27 03:09:36,988.00,95.69,10.46,11.00,4.08,372.00,46.09,-33.62,
2022/05/27 03:14:36,988.06,95.70,10.42,11.00,4.10,371.00,46.59,-33.94,
2022/05/27 03:19:36,988.14,95.76,10.37,11.00,4.09,370.00,46.30,-33.60,
2022/05/27 03:24:36,988.20,95.83,10.36,11.00,4.09,372.00,46.11,-33.34,
2022/05/27 03:29:36,988.19,95.90,10.33,10.75,4.10,371.00,46.56,-33.33,
2022/05/27 03:34:36,988.29,96.00,10.33,11.00,4.03,372.00,46.48,-33.36,
2022/05/27 03:39:36,988.37,96.04,10.32,11.00,4.10,370.00,47.11,-33.66,
2022/05/27 03:44:36,988.50,96.12,10.32,10.75,4.08,370.00,46.10,-33.98,
2022/05/27 03:49:36,988.51,96.14,10.32,11.00,4.10,371.00,46.35,-33.50,
2022/05/27 03:54:36,988.42,96.24,10.31,11.00,4.09,370.00,46.69,-33.73,
2022/05/27 03:59:36,988.53,96.21,10.30,10.75,4.09,371.00,45.93,-33.87,
2022/05/27 04:04:36,988.52,96.28,10.29,10.75,4.09,371.00,45.82,-33.68,
2022/05/27 04:09:36,988.40,96.34,10.26,10.75,4.04,371.00,46.46,-34.19,
2022/05/27 04:14:36,988.43,96.35,10.23,10.75,4.09,370.00,45.84,-33.76,
2022/05/27 04:19:36,988.35,96.35,10.20,10.75,4.09,371.00,46.74,-33.68,
2022/05/27 04:24:36,988.33,96.37,10.16,10.75,4.10,374.00,46.62,-33.97,
2022/05/27 04:29:36,988.25,96.36,10.09,10.75,4.09,372.00,46.75,-33.84,
2022/05/27 04:34:36,988.27,96.34,9.99,10.50,4.02,369.00,46.80,-34.25,
2022/05/27 04:39:36,988.22,96.22,9.85,10.50,4.11,374.00,46.58,-33.67,
2022/05/27 04:44:36,988.32,96.17,9.73,10.25,4.09,371.00,46.64,-34.36,
2022/05/27 04:49:36,988.32,96.28,9.68,10.25,4.10,372.00,46.52,-33.85,
2022/05/27 04:54:36,988.22,96.31,9.61,10.25,4.10,369.00,46.06,-33.96,
2022/05/27 04:59:36,988.12,96.23,9.52,10.25,4.02,374.00,46.54,-33.47,
2022/05/27 05:04:36,988.23,96.15,9.36,10.00,4.02,372.00,46.82,-33.66,
2022/05/27 05:09:36,988.25,96.05,9.20,9.75,4.06,371.00,47.15,-34.36,
2022/05/27 05:14:36,988.33,96.14,9.15,9.75,4.10,367.00,46.13,-33.24,
2022/05/27 05:19:36,988.21,96.27,9.13,9.75,4.10,372.00,45.72,-33.71,
2022/05/27 05:24:36,988.30,96.34,9.11,9.75,4.04,371.00,47.38,-33.75,
2022/05/27 05:29:36,988.30,96.41,9.07,9.75,4.07,372.00,46.56,-33.63,
2022/05/27 05:34:36,988.23,96.45,9.04,9.75,4.10,374.00,47.64,-33.37,
2022/05/27 05:39:36,988.17,96.54,9.00,9.75,4.09,371.00,46.01,-33.71,
2022/05/27 05:44:36,988.19,96.54,8.95,9.50,4.09,372.00,46.58,-34.19,
2022/05/27 05:49:36,988.18,96.49,8.85,9.25,4.09,374.00,47.43,-33.39,
2022/05/27 05:54:36,988.09,96.39,8.72,9.25,4.02,370.00,46.12,-33.95,
2022/05/27 05:59:36,988.04,96.32,8.62,9.25,4.03,370.00,45.88,-33.79,
2022/05/27 06:04:36,988.02,96.21,8.53,9.00,4.09,371.00,46.22,-33.74,
2022/05/27 06:09:36,988.07,96.01,8.34,9.00,4.08,372.00,47.22,-34.01,
2022/05/27 06:14:36,988.05,95.81,8.15,8.75,4.09,372.00,46.69,-33.61,
2022/05/27 06:19:36,988.05,95.71,7.95,8.50,4.09,371.00,46.25,-33.71,
2022/05/27 06:24:36,988.17,95.60,7.79,8.25,4.09,371.00,47.01,-33.75,
2022/05/27 06:29:36,988.13,95.59,7.63,8.25,4.09,371.00,46.12,-33.95,
2022/05/27 06:34:36,988.18,95.56,7.47,8.00,4.09,370.00,46.25,-33.07,
2022/05/27 06:39:36,988.08,95.55,7.31,8.00,4.09,370.00,46.65,-34.05,
2022/05/27 06:44:36,987.99,95.55,7.17,7.75,4.10,374.00,46.66,-33.53,
2022/05/27 06:49:36,987.99,95.57,7.03,7.75,4.09,374.00,46.27,-34.15,
2022/05/27 06:54:36,988.00,95.56,6.89,7.50,4.09,372.00,46.74,-33.85,
2022/05/27 06:59:36,988.03,95.58,6.78,7.50,4.09,375.00,46.45,-33.40,
2022/05/27 07:04:36,988.05,95.59,6.64,7.25,4.09,372.00,46.31,-33.53,
2022/05/27 07:09:36,988.07,95.62,6.51,7.00,4.09,372.00,46.54,-33.47,
2022/05/27 07:14:36,988.17,95.65,6.39,7.00,4.09,371.00,46.88,-33.78,
2022/05/27 07:19:36,988.29,95.69,6.28,7.00,4.09,371.00,46.63,-33.33,
2022/05/27 07:24:36,988.22,95.70,6.16,6.75,4.02,372.00,45.84,-33.64,
2022/05/27 07:29:36,988.36,95.68,6.05,6.75,4.09,369.00,46.65,-33.72,
2022/05/27 07:34:36,988.35,95.74,5.92,6.50,4.09,372.00,46.27,-34.03,
2022/05/27 07:39:36,988.47,95.74,5.82,6.25,4.02,372.00,46.69,-33.38,
2022/05/27 07:44:36,988.50,95.75,5.70,6.25,4.05,372.00,46.56,-34.03,
2022/05/27 07:49:36,988.45,95.79,5.60,6.25,4.09,372.00,45.59,-33.40,
2022/05/27 07:54:36,988.48,95.83,5.52,6.00,4.09,369.00,46.75,-33.72,
2022/05/27 07:59:36,988.59,95.85,5.43,6.00,4.09,371.00,45.90,-33.30,
2022/05/27 08:04:36,988.57,95.90,5.33,6.00,4.09,372.00,47.34,-33.66,
2022/05/27 08:09:36,988.59,95.95,5.25,5.75,4.09,371.00,45.60,-33.73,
2022/05/27 08:14:36,988.65,95.94,5.17,5.75,4.08,374.00,47.47,-33.59,
2022/05/27 08:19:36,988.76,95.94,5.07,5.75,4.09,372.00,46.81,-33.90,
2022/05/27 08:24:36,988.83,95.91,4.99,5.50,4.09,371.00,47.27,-33.43,
2022/05/27 08:29:36,988.76,95.94,4.91,5.50,4.09,368.00,46.81,-33.67,
2022/05/27 08:34:38,988.83,96.00,4.82,5.50,3.97,371.00,46.36,-33.42,
2022/05/27 08:39:39,988.77,95.92,4.72,5.25,4.08,372.00,46.35,-33.37,
2022/05/27 08:44:39,988.76,95.92,4.63,5.25,4.09,370.00,46.35,-33.26,
2022/05/27 08:49:39,988.85,95.94,4.53,5.25,4.07,371.00,46.46,-33.21,
2022/05/27 08:54:39,988.75,95.90,4.44,5.00,4.09,374.00,46.24,-33.83,
2022/05/27 08:59:39,988.77,95.94,4.35,5.00,4.09,374.00,46.51,-33.51,
2022/05/27 09:04:39,988.76,96.01,4.29,4.75,4.09,369.00,46.16,-33.34,
2022/05/27 09:09:39,988.86,96.16,4.26,4.75,4.09,374.00,46.37,-34.05,
2022/05/27 09:14:39,988.79,96.13,4.22,5.00,4.09,370.00,46.71,-32.79,
2022/05/27 09:19:39,988.85,96.25,4.19,4.75,4.09,375.00,45.49,-33.43,
2022/05/27 09:24:39,988.95,96.30,4.16,4.75,4.03,371.00,46.42,-33.13,
2022/05/27 09:29:39,988.95,96.22,4.08,4.75,4.09,374.00,46.47,-33.20,
2022/05/27 09:34:39,988.91,96.27,4.03,4.75,4.09,374.00,47.55,-33.34,
2022/05/27 09:39:39,988.92,96.38,4.00,4.75,4.09,374.00,46.72,-33.77,
2022/05/27 09:44:39,988.93,96.28,3.95,4.50,4.09,372.00,46.71,-33.77,
2022/05/27 09:49:39,989.05,96.39,3.92,4.75,4.09,370.00,47.28,-33.37,
2022/05/27 09:54:39,989.14,96.37,3.89,4.50,4.09,372.00,47.18,-33.07,
2022/05/27 09:59:39,989.18,96.33,3.83,4.50,4.09,371.00,47.30,-33.83,
2022/05/27 10:04:39,989.37,96.37,3.76,4.50,4.08,374.00,46.08,-33.35,
2022/05/27 10:09:39,989.28,96.28,3.68,4.25,4.09,372.00,46.86,-33.51,
2022/05/27 10:14:39,989.30,96.22,3.61,4.25,4.10,372.00,46.55,-33.64,
2022/05/27 10:19:39,989.30,96.20,3.53,4.25,4.09,376.00,46.83,-33.65,
2022/05/27 10:24:39,989.42,96.23,3.48,4.00,4.09,371.00,46.63,-33.50,
2022/05/27 10:29:39,989.57,96.18,3.44,4.00,4.08,375.00,46.76,-34.01,
2022/05/27 10:34:39,989.71,96.23,3.41,4.25,4.09,376.00,46.81,-33.33,
2022/05/27 10:39:39,989.68,96.28,3.43,4.00,4.09,372.00,45.89,-33.61,
2022/05/27 10:44:39,989.71,96.27,3.49,4.00,4.09,375.00,46.12,-33.10,
2022/05/27 10:49:39,989.82,96.28,3.57,4.25,4.09,371.00,46.77,-33.24,
2022/05/27 10:54:39,989.88,96.32,3.64,4.25,4.05,374.00,45.76,-33.58,
2022/05/27 10:59:39,989.87,96.20,3.67,4.25,4.09,370.00,46.62,-33.63,
2022/05/27 11:04:39,989.89,96.04,3.70,4.25,4.09,374.00,46.79,-33.80,
2022/05/27 11:09:39,989.92,96.02,3.77,4.50,4.10,374.00,46.52,-33.32,
2022/05/27 11:14:39,989.95,95.90,3.88,4.50,4.09,371.00,45.60,-33.62,
2022/05/27 11:19:39,990.00,95.71,4.01,4.50,4.09,371.00,46.12,-33.33,
2022/05/27 11:24:39,990.13,95.64,4.16,5.00,4.08,372.00,45.88,-33.73,
2022/05/27 11:29:39,990.12,95.36,4.25,5.00,4.09,374.00,46.70,-33.49,
2022/05/27 11:34:39,990.20,95.27,4.39,5.00,4.09,359.00,46.83,-33.36,
2022/05/27 11:39:39,990.23,95.14,4.54,5.25,4.09,374.00,46.80,-33.62,
2022/05/27 11:44:39,990.27,94.92,4.67,5.25,4.09,367.00,45.60,-33.31,
2022/05/27 11:49:39,990.35,94.59,4.92,5.50,4.07,372.00,45.71,-33.73,
2022/05/27 11:54:39,990.31,94.16,5.07,5.75,4.09,374.00,46.46,-33.33,
2022/05/27 11:59:39,990.35,93.92,5.18,5.75,4.09,372.00,45.42,-33.74,
2022/05/27 12:04:39,990.38,93.72,5.26,5.75,4.09,369.00,46.80,-33.96,
2022/05/27 12:09:39,990.45,93.66,5.44,6.25,4.09,371.00,46.06,-33.27,
2022/05/27 12:14:39,990.47,93.52,5.58,6.25,4.09,372.00,46.58,-33.55,
2022/05/27 12:19:39,990.49,93.53,5.77,6.50,4.09,372.00,46.47,-33.31,
2022/05/27 12:24:39,990.46,93.21,6.40,7.00,4.09,375.00,46.55,-33.70,
2022/05/27 12:29:39,990.47,90.39,7.61,8.25,4.09,370.00,46.06,-33.61,
2022/05/27 12:34:39,990.46,89.19,7.86,8.50,4.09,370.00,46.58,-33.73,
2022/05/27 12:39:39,990.35,88.45,8.56,9.25,4.09,374.00,45.87,-33.82,
2022/05/27 12:44:39,990.36,80.21,11.65,12.00,4.09,372.00,46.14,-33.29,
2022/05/27 12:49:39,990.39,81.72,10.93,11.50,4.09,372.00,46.52,-33.32,
2022/05/27 12:54:39,990.39,84.35,10.26,10.75,4.09,372.00,45.84,-33.65,
2022/05/27 12:59:39,990.36,84.94,10.54,11.25,4.10,370.00,45.83,-33.61,
2022/05/27 13:04:39,990.39,83.89,11.35,12.00,4.10,371.00,46.60,-33.07,
2022/05/27 13:09:39,990.38,83.49,11.80,12.50,4.09,370.00,46.54,-33.88,
2022/05/27 13:14:39,990.32,84.86,11.37,12.00,4.09,371.00,46.81,-33.78,
2022/05/27 13:19:39,990.38,85.86,11.34,12.00,4.10,374.00,46.65,-33.24,
2022/05/27 13:24:39,990.43,85.86,11.68,12.25,4.04,372.00,45.88,-34.14,
2022/05/27 13:29:39,990.35,84.53,12.63,13.25,4.04,372.00,45.81,-34.11,
2022/05/27 13:34:39,990.34,82.93,13.24,13.75,4.10,371.00,45.53,-33.47,
2022/05/27 13:39:39,990.35,84.18,12.76,13.25,4.09,369.00,46.34,-33.68,
2022/05/27 13:44:39,990.31,81.63,14.53,15.25,4.08,371.00,46.11,-33.62,
2022/05/27 13:49:39,990.30,64.44,21.95,22.50,4.10,374.00,46.38,-33.87,
2022/05/27 13:54:39,990.33,62.42,22.34,22.75,4.10,370.00,46.25,-33.88,
2022/05/27 13:59:39,990.27,64.96,21.16,21.50,4.10,370.00,45.83,-33.95,
2022/05/27 14:04:39,990.37,57.66,24.64,25.25,4.06,371.00,45.60,-33.66,
2022/05/27 14:09:39,990.27,47.61,30.87,31.50,4.07,369.00,46.48,-34.11,
2022/05/27 14:14:39,990.20,48.88,30.09,30.75,4.07,371.00,46.34,-33.74,
2022/05/27 14:19:39,990.20,43.79,33.88,34.50,4.01,368.00,46.34,-34.03,
2022/05/27 14:24:39,990.11,38.84,37.98,38.50,4.12,371.00,46.79,-34.03,
2022/05/27 14:29:39,989.93,37.22,39.71,40.00,4.11,364.00,46.73,-34.14,
2022/05/27 14:34:39,989.86,33.40,43.67,44.25,4.11,369.00,47.17,-34.27,
2022/05/27 14:39:39,989.68,30.86,47.32,47.75,4.12,370.00,46.76,-34.36,
2022/05/27 14:44:39,989.52,29.39,48.94,49.50,4.13,371.00,45.36,-34.60,
2022/05/27 14:49:39,989.53,27.26,51.22,51.75,4.02,367.00,46.42,-34.56,
2022/05/27 14:54:39,989.43,24.80,54.07,54.75,4.11,371.00,46.10,-34.66,
2022/05/27 14:59:39,989.34,23.20,55.96,56.75,4.13,371.00,45.47,-34.55,
2022/05/27 15:04:39,989.17,22.50,57.20,58.00,4.13,367.00,46.55,-34.55,
2022/05/27 15:09:39,989.08,22.60,58.07,58.75,4.13,370.00,45.88,-34.37,
2022/05/27 15:14:39,988.93,21.73,57.31,57.50,4.13,367.00,46.37,-34.76,
2022/05/27 15:19:39,989.02,23.01,57.67,58.00,4.13,370.00,46.38,-34.60,
2022/05/27 15:24:39,989.08,22.46,58.76,59.00,4.13,370.00,46.67,-34.54,
2022/05/27 15:29:39,989.15,21.51,60.24,60.75,4.13,370.00,45.76,-34.60,
2022/05/27 15:34:39,989.16,21.11,60.54,61.00,4.14,367.00,45.14,-34.83,
2022/05/27 15:39:39,989.15,20.96,61.61,62.00,4.13,370.00,46.37,-34.17,
2022/05/27 15:44:39,989.04,20.30,63.23,63.75,4.13,365.00,46.17,-34.42,
2022/05/27 15:49:39,989.11,19.74,64.33,64.75,4.13,371.00,45.73,-34.46,
2022/05/27 15:54:39,989.02,18.91,64.74,65.25,4.13,369.00,46.06,-34.88,
2022/05/27 15:59:39,988.93,18.43,65.22,65.75,4.15,365.00,46.77,-34.66,
2022/05/27 16:04:39,988.66,19.03,63.50,63.75,4.13,367.00,45.81,-34.55,
2022/05/27 16:09:39,988.40,28.82,51.62,51.25,4.13,374.00,45.95,-34.59,
2022/05/27 16:14:39,988.49,33.26,44.85,44.75,4.14,368.00,46.56,-34.84,
2022/05/27 16:19:39,988.51,41.08,38.03,38.00,4.14,369.00,46.56,-34.66,
2022/05/27 16:24:39,988.62,39.36,38.61,39.00,4.13,367.00,47.24,-34.54,
2022/05/27 16:29:39,988.92,27.17,50.03,50.50,4.14,366.00,46.27,-34.49,
2022/05/27 16:34:39,988.64,31.82,46.99,47.00,4.15,368.00,46.95,-34.38,
2022/05/27 16:39:39,988.44,41.09,38.78,38.50,4.05,361.00,46.86,-34.65,
2022/05/27 16:44:39,988.69,36.82,40.96,41.75,4.14,372.00,47.96,-34.38,
2022/05/27 16:49:39,988.60,38.56,40.03,40.25,4.14,368.00,46.76,-34.72,
2022/05/27 16:54:39,988.66,31.80,45.87,46.50,4.13,370.00,47.31,-34.43,
2022/05/27 16:59:39,988.47,37.34,42.00,42.00,4.14,366.00,46.79,-34.48,
2022/05/27 17:04:39,988.62,40.70,39.60,40.00,4.13,370.00,46.90,-34.54,
2022/05/27 17:09:39,988.74,26.88,51.66,52.75,4.15,374.00,46.46,-34.84,
2022/05/27 17:14:39,988.93,21.56,59.68,60.75,4.14,369.00,46.80,-34.48,
2022/05/27 17:19:39,988.97,19.28,64.18,65.25,4.14,367.00,46.72,-34.89,
2022/05/27 17:24:39,988.75,17.87,67.00,68.25,4.14,370.00,46.30,-34.76,
2022/05/27 17:29:39,988.67,17.33,69.11,70.25,4.13,371.00,45.86,-34.61,
2022/05/27 17:34:39,988.42,16.89,70.62,72.00,4.13,367.00,45.82,-34.83,
2022/05/27 17:39:39,988.23,16.51,71.63,73.00,4.04,367.00,45.64,-34.39,
2022/05/27 17:44:39,988.28,16.21,72.08,73.50,4.04,363.00,46.26,-35.17,
2022/05/27 17:49:39,988.09,16.10,71.75,73.00,4.14,370.00,46.44,-34.83,
2022/05/27 17:54:39,987.97,16.75,70.98,72.25,4.14,370.00,46.37,-34.17,
2022/05/27 17:59:39,987.90,16.98,71.46,72.75,4.13,368.00,45.88,-35.17,
2022/05/27 18:04:39,987.87,16.64,72.25,73.25,4.14,369.00,46.52,-34.88,
2022/05/27 18:09:39,987.85,16.44,72.06,73.00,4.15,371.00,46.76,-35.06,
2022/05/27 18:14:39,987.74,16.89,71.91,73.00,4.14,369.00,46.80,-34.77,
2022/05/27 18:19:39,987.67,16.62,71.59,72.50,4.14,370.00,45.81,-34.95,
2022/05/27 18:24:39,987.69,16.57,71.48,72.25,4.14,368.00,46.40,-34.76,
2022/05/27 18:29:39,987.59,16.78,72.12,73.00,4.14,368.00,-88.54,0.11,
2022/05/27 18:34:39,987.56,16.67,73.01,74.00,4.14,367.00,-89.31,0.05,
2022/05/27 18:39:39,987.52,16.62,73.11,74.00,4.14,370.00,-88.40,0.38,
2022/05/27 18:44:39,987.46,16.64,72.00,72.75,4.15,372.00,-87.47,0.70,
2022/05/27 18:49:39,987.42,17.42,72.02,73.00,4.15,369.00,-89.00,0.34,
2022/05/27 18:54:39,987.42,17.58,72.90,73.75,4.15,366.00,-89.35,0.57,
2022/05/27 18:59:39,987.41,17.21,72.78,73.75,4.15,367.00,-88.64,0.05,
2022/05/27 19:04:39,987.45,17.40,72.37,73.50,4.15,368.00,46.62,-34.84,
2022/05/27 19:09:39,987.34,17.66,72.37,73.50,4.14,364.00,46.80,-34.88,
2022/05/27 19:14:39,987.25,17.62,71.85,72.75,4.15,371.00,46.94,-35.45,
2022/05/27 19:19:39,987.11,18.31,71.76,73.00,4.15,372.00,46.37,-35.39,
2022/05/27 19:24:39,987.10,18.00,71.49,72.75,4.15,369.00,46.85,-34.94,
2022/05/27 19:29:39,987.13,18.30,70.76,72.00,4.15,366.00,46.54,-34.89,
2022/05/27 19:34:39,986.95,18.40,70.71,71.75,4.15,367.00,47.10,-34.76,
2022/05/27 19:39:39,986.94,17.60,70.55,71.50,4.15,367.00,46.44,-34.88,
2022/05/27 19:44:39,986.91,16.72,68.44,69.25,4.15,366.00,46.04,-34.89,
2022/05/27 19:49:39,986.71,17.69,66.03,66.75,4.15,371.00,46.62,-34.54,
2022/05/27 19:54:39,986.76,25.20,57.46,57.50,4.15,370.00,46.41,-34.62,
2022/05/27 19:59:39,986.91,35.31,47.87,47.50,4.16,367.00,46.72,-35.51,
2022/05/27 20:04:39,986.95,44.19,41.40,41.25,4.15,371.00,47.17,-35.34,
2022/05/27 20:09:39,986.99,51.34,36.86,36.75,4.15,367.00,47.42,-34.94,
2022/05/27 20:14:39,987.00,57.12,33.92,34.00,4.16,366.00,46.72,-35.62,
2022/05/27 20:19:39,987.07,61.07,31.62,31.75,4.16,374.00,46.77,-35.45,
2022/05/27 20:24:39,987.02,64.96,29.83,29.75,4.15,372.00,47.41,-34.51,
2022/05/27 20:29:39,986.99,68.11,28.55,28.50,4.15,371.00,46.60,-34.89,
2022/05/27 20:34:40,987.11,70.22,27.49,27.75,4.15,368.00,47.65,-34.77,
2022/05/27 20:39:42,987.06,73.01,26.83,27.00,4.15,370.00,47.51,-35.11,
2022/05/27 20:44:43,986.99,74.75,26.73,27.00,4.14,367.00,47.03,-34.77,
2022/05/27 20:49:43,987.00,73.80,27.32,27.50,4.15,371.00,47.71,-34.60,
2022/05/27 20:54:43,987.05,51.70,35.29,36.00,4.15,367.00,47.60,-34.28,
2022/05/27 20:59:43,987.01,36.43,42.55,43.50,4.15,370.00,48.26,-34.54,
2022/05/27 21:04:43,987.09,32.48,45.13,46.25,4.14,369.00,47.47,-34.34,
2022/05/27 21:09:43,986.97,40.00,41.58,42.25,4.14,371.00,47.46,-34.55,
2022/05/27 21:14:43,986.86,50.57,36.90,37.00,4.14,371.00,47.82,-34.78,
2022/05/27 21:19:43,986.90,58.25,34.23,34.50,4.13,370.00,47.59,-34.44,
2022/05/27 21:24:43,986.86,62.12,32.44,32.50,4.13,370.00,46.56,-34.43,
2022/05/27 21:29:43,986.84,65.96,30.93,31.00,4.13,368.00,46.90,-34.18,
2022/05/27 21:34:43,986.84,68.93,29.60,29.75,4.12,370.00,47.41,-34.71,
2022/05/27 21:39:43,986.82,71.81,28.56,28.75,4.13,368.00,47.49,-34.31,
2022/05/27 21:44:43,986.84,73.37,27.66,27.75,4.13,369.00,47.49,-34.22,
2022/05/27 21:49:43,986.77,75.34,26.93,27.00,4.03,368.00,47.19,-34.37,
2022/05/27 21:54:43,986.80,76.96,26.36,26.50,4.11,371.00,46.91,-34.45,
2022/05/27 21:59:43,986.85,78.09,25.90,26.25,4.12,368.00,47.69,-34.71,
