Lib = 0.3.0 SN = 4D02-0001-0036-0000
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Range [cm],Pitch [deg],Roll [deg],
2021/08/19 05:05:53,994.26,59.26,17.32,17.50,4.76,371.00,92.21,45.99,
2021/08/19 05:10:53,994.22,59.29,17.23,17.75,4.77,368.00,92.69,45.47,
2021/08/19 05:15:53,994.27,59.34,17.14,17.50,4.76,369.00,92.12,45.81,
2021/08/19 05:20:53,994.30,59.43,17.04,17.50,4.75,374.00,92.07,46.23,
2021/08/19 05:25:53,994.37,59.52,16.94,17.25,4.76,374.00,93.37,46.42,
2021/08/19 05:30:53,994.36,59.59,16.87,17.25,4.76,358.00,91.83,46.44,
2021/08/19 05:35:53,994.36,59.64,16.80,17.25,4.76,372.00,92.12,46.03,
2021/08/19 05:40:53,994.33,59.67,16.74,17.00,4.73,371.00,92.64,45.81,
2021/08/19 05:45:53,994.32,59.72,16.66,17.25,4.76,371.00,91.63,46.65,
2021/08/19 05:50:53,994.32,59.79,16.58,17.00,4.77,371.00,91.76,45.88,
2021/08/19 05:55:53,994.33,59.83,16.51,16.75,4.75,368.00,92.62,46.11,
2021/08/19 06:00:53,994.34,59.88,16.44,16.75,4.76,374.00,91.31,46.05,
2021/08/19 06:05:53,994.25,59.92,16.38,16.75,4.76,371.00,92.40,46.54,
2021/08/19 06:10:53,994.36,59.95,16.31,16.75,4.76,358.00,92.30,46.24,
2021/08/19 06:15:53,994.40,59.98,16.24,16.75,4.76,371.00,92.15,45.99,
2021/08/19 06:20:53,994.33,60.01,16.18,16.50,4.77,371.00,92.23,46.26,
2021/08/19 06:25:53,994.37,60.09,16.11,16.50,4.76,370.00,92.36,46.04,
2021/08/19 06:30:53,994.41,60.14,16.05,16.50,4.77,375.00,92.47,45.87,
2021/08/19 06:35:53,994.33,60.17,15.99,16.50,4.72,364.00,91.92,46.36,
2021/08/19 06:40:53,994.47,60.18,15.93,16.25,4.76,374.00,92.28,46.25,
2021/08/19 06:45:53,994.41,60.21,15.87,16.25,4.70,367.00,92.14,45.87,
2021/08/19 06:50:53,994.45,60.25,15.79,16.25,4.76,371.00,92.10,45.88,
2021/08/19 06:55:53,994.43,60.33,15.75,16.25,4.76,370.00,92.50,45.80,
2021/08/19 07:00:53,994.50,60.35,15.71,16.00,4.71,371.00,92.46,45.86,
2021/08/19 07:05:53,994.46,60.39,15.66,16.00,4.76,371.00,92.89,46.27,
2021/08/19 07:10:53,994.46,60.40,15.61,16.00,4.76,362.00,92.49,46.27,
2021/08/19 07:15:53,994.39,60.42,15.57,16.00,4.76,358.00,92.15,45.82,
2021/08/19 07:20:53,994.46,60.45,15.52,16.00,4.76,374.00,92.51,46.46,
2021/08/19 07:25:53,994.50,60.49,15.46,15.75,4.76,371.00,93.51,46.03,
2021/08/19 07:30:53,994.49,60.53,15.40,15.75,4.76,372.00,93.13,45.54,
2021/08/19 07:35:53,994.50,60.59,15.34,15.75,4.76,367.00,92.43,46.44,
2021/08/19 07:40:53,994.42,60.63,15.30,15.75,4.76,370.00,92.27,46.13,
2021/08/19 07:45:53,994.48,60.64,15.29,15.75,4.76,369.00,92.10,45.82,
2021/08/19 07:50:53,994.49,60.65,15.28,15.75,4.71,363.00,92.48,46.55,
2021/08/19 07:55:53,994.46,60.63,15.26,15.75,4.76,374.00,91.53,46.05,
2021/08/19 08:00:53,994.48,60.62,15.26,15.75,4.76,371.00,92.26,46.30,
2021/08/19 08:05:54,994.47,60.62,15.22,15.75,4.76,369.00,91.32,46.24,
2021/08/19 08:10:54,994.35,60.66,15.17,15.50,4.72,372.00,93.07,46.33,
2021/08/19 08:15:54,994.35,60.69,15.12,15.50,4.76,367.00,93.09,45.77,
2021/08/19 08:20:54,994.33,60.75,15.05,15.50,4.73,374.00,93.14,46.34,
2021/08/19 08:25:54,994.26,60.81,14.98,15.50,4.76,376.00,92.56,46.19,
2021/08/19 08:30:54,994.21,60.87,14.92,15.25,4.76,371.00,92.54,46.07,
2021/08/19 08:35:54,994.24,60.94,14.87,15.25,4.76,369.00,91.53,45.71,
2021/08/19 08:40:54,994.23,61.00,14.82,15.25,4.74,371.00,92.48,45.85,
2021/08/19 08:45:54,994.13,61.01,14.78,15.25,4.77,372.00,92.31,46.72,
2021/08/19 08:50:54,994.17,61.02,14.74,15.00,4.76,371.00,92.69,46.23,
2021/08/19 08:55:55,994.18,61.03,14.69,15.00,4.76,369.00,92.24,46.35,
2021/08/19 09:00:56,994.24,61.09,14.64,15.00,4.76,365.00,91.35,46.10,
2021/08/19 09:05:56,994.18,61.12,14.59,15.00,4.77,372.00,92.89,46.39,
2021/08/19 09:10:56,994.22,61.16,14.54,15.00,4.76,372.00,92.17,46.45,
2021/08/19 09:15:56,994.22,61.21,14.50,15.00,4.76,372.00,92.44,45.99,
2021/08/19 09:20:56,994.25,61.23,14.46,14.75,4.76,370.00,92.35,46.12,
2021/08/19 09:25:56,994.20,61.26,14.43,14.75,4.76,372.00,93.20,46.46,
2021/08/19 09:30:56,994.24,61.28,14.40,14.75,4.72,372.00,92.45,46.05,
2021/08/19 09:35:56,994.15,61.30,14.36,14.75,4.75,370.00,93.15,46.35,
2021/08/19 09:40:56,994.20,61.31,14.32,14.75,4.76,370.00,92.24,46.32,
2021/08/19 09:45:56,994.18,61.35,14.27,14.75,4.76,372.00,92.61,45.76,
2021/08/19 09:50:56,994.21,61.38,14.21,14.75,4.76,366.00,92.30,46.12,
2021/08/19 09:55:56,994.17,61.42,14.17,14.50,4.76,372.00,93.36,46.11,
2021/08/19 10:00:56,994.29,61.45,14.13,14.50,4.76,372.00,93.15,46.23,
2021/08/19 10:05:56,994.23,61.45,14.09,14.50,4.76,372.00,93.14,46.85,
2021/08/19 10:10:56,994.25,61.47,14.05,14.50,4.74,370.00,92.16,46.17,
2021/08/19 10:15:56,994.15,61.49,14.01,14.50,4.76,372.00,91.61,46.06,
2021/08/19 10:20:56,994.20,61.53,13.98,14.25,4.74,369.00,93.14,46.40,
2021/08/19 10:25:56,994.24,61.55,13.93,14.50,4.76,365.00,93.23,46.27,
2021/08/19 10:30:56,994.22,61.55,13.91,14.50,4.73,371.00,92.45,46.42,
2021/08/19 10:35:56,994.29,61.58,13.88,14.25,4.76,365.00,91.56,46.36,
2021/08/19 10:40:56,994.32,61.58,13.86,14.25,4.76,372.00,92.45,46.11,
2021/08/19 10:45:56,994.27,61.60,13.83,14.25,4.77,372.00,92.39,46.05,
2021/08/19 10:50:56,994.30,61.62,13.81,14.25,4.76,372.00,92.25,46.43,
2021/08/19 10:55:56,994.39,61.65,13.77,14.25,4.72,372.00,91.78,45.92,
2021/08/19 11:00:56,994.40,61.66,13.76,14.25,4.76,365.00,93.00,46.04,
2021/08/19 11:05:56,994.36,61.66,13.74,14.00,4.76,370.00,92.57,46.09,
2021/08/19 11:10:56,994.40,61.67,13.71,14.00,4.74,370.00,92.30,46.20,
2021/08/19 11:15:56,994.44,61.67,13.71,14.25,4.76,372.00,93.04,45.76,
2021/08/19 11:20:56,994.48,61.64,13.72,14.25,4.76,365.00,93.06,46.67,
2021/08/19 11:25:56,994.46,61.54,13.73,14.25,4.77,366.00,93.00,46.53,
2021/08/19 11:30:56,994.61,61.46,13.78,14.25,4.76,363.00,93.12,45.99,
2021/08/19 11:35:56,994.56,61.29,13.85,14.25,4.76,375.00,92.44,46.19,
2021/08/19 11:40:56,994.56,61.14,13.92,14.50,4.76,371.00,92.14,46.21,
2021/08/19 11:45:56,994.66,60.99,13.99,14.50,4.73,372.00,92.45,46.14,
2021/08/19 11:50:56,994.74,60.82,14.07,14.50,4.76,372.00,92.56,45.76,
2021/08/19 11:55:56,994.67,60.69,14.13,14.50,4.76,371.00,93.00,45.93,
2021/08/19 12:00:56,994.71,60.53,14.23,14.75,4.75,366.00,92.44,46.27,
2021/08/19 12:05:56,994.77,60.30,14.34,14.75,4.75,368.00,92.30,45.96,
2021/08/19 12:10:56,994.84,60.08,14.48,15.00,4.76,372.00,92.95,46.76,
2021/08/19 12:15:56,994.76,59.81,14.63,15.00,4.72,371.00,92.94,46.14,
2021/08/19 12:20:56,994.89,59.56,14.79,15.25,4.76,371.00,92.33,46.05,
2021/08/19 12:25:56,994.81,59.33,14.95,15.50,4.76,371.00,93.32,46.24,
2021/08/19 12:30:56,994.88,59.03,15.18,15.75,4.76,372.00,92.39,46.28,
2021/08/19 12:35:56,994.86,58.70,15.41,15.75,4.76,372.00,48.18,90.52,
2021/08/19 12:40:56,994.91,58.43,15.64,16.00,4.76,370.00,47.59,91.12,
2021/08/19 12:45:56,994.84,58.15,15.86,16.25,4.76,372.00,47.42,90.73,
2021/08/19 12:50:56,994.89,57.88,16.07,16.50,4.75,372.00,47.33,90.68,
2021/08/19 12:55:56,994.89,57.59,16.31,16.75,4.76,372.00,47.47,90.83,
2021/08/19 13:00:56,994.85,57.30,16.58,17.00,4.76,374.00,47.14,90.84,
2021/08/19 13:05:56,994.98,57.01,16.85,17.25,4.75,370.00,47.68,91.08,
2021/08/19 13:10:56,994.93,56.65,17.14,17.50,4.76,372.00,47.39,90.59,
2021/08/19 13:15:56,995.03,56.27,17.45,17.75,4.76,376.00,47.39,91.11,
2021/08/19 13:20:56,994.94,55.93,17.76,18.25,4.75,374.00,48.27,91.21,
2021/08/19 13:25:56,994.96,55.57,18.07,18.50,4.76,370.00,48.11,91.27,
2021/08/19 13:30:56,994.92,54.51,18.77,19.25,4.76,374.00,47.33,91.00,
2021/08/19 13:35:56,994.95,54.28,19.13,19.50,4.78,359.00,47.96,90.18,
2021/08/19 13:40:56,994.94,54.21,19.35,19.75,4.76,374.00,47.68,91.17,
2021/08/19 13:45:56,994.82,53.85,19.74,20.00,4.76,362.00,47.28,91.31,
2021/08/19 13:50:56,994.76,50.51,21.79,22.25,4.77,366.00,47.31,90.98,
2021/08/19 13:55:56,994.73,47.60,23.81,24.25,4.76,368.00,47.23,90.83,
2021/08/19 14:00:56,994.75,48.97,23.44,23.75,4.77,372.00,47.89,90.93,
2021/08/19 14:05:56,994.75,49.09,23.73,24.00,4.76,371.00,47.82,90.73,
2021/08/19 14:10:56,994.66,48.81,24.19,24.50,4.76,364.00,47.35,90.69,
2021/08/19 14:15:56,994.66,49.65,24.01,24.50,4.76,368.00,47.42,90.90,
2021/08/19 14:20:56,994.64,47.04,25.60,26.00,4.76,370.00,47.64,90.81,
2021/08/19 14:25:56,994.66,41.17,29.45,29.75,4.76,374.00,46.36,90.68,
2021/08/19 14:30:56,994.61,34.10,35.02,35.50,4.76,371.00,46.51,90.64,
2021/08/19 14:35:56,994.65,30.58,39.03,39.25,4.78,368.00,46.67,90.69,
2021/08/19 14:40:56,994.66,28.37,42.14,42.50,4.78,376.00,46.47,90.56,
2021/08/19 14:45:56,994.71,27.09,44.40,44.75,4.76,369.00,46.21,90.91,
2021/08/19 14:50:56,994.64,26.11,46.53,47.00,4.76,368.00,46.64,90.67,
2021/08/19 14:55:56,994.65,25.20,48.57,49.00,4.76,367.00,47.12,90.58,
2021/08/19 15:00:56,994.57,24.39,50.17,50.75,4.74,370.00,46.43,90.57,
2021/08/19 15:05:56,994.44,23.97,51.53,52.00,4.67,369.00,45.92,90.46,
2021/08/19 15:10:56,994.37,29.47,47.50,47.75,4.76,369.00,46.73,90.81,
2021/08/19 15:15:56,994.24,36.15,42.34,42.75,4.77,370.00,47.50,90.25,
2021/08/19 15:20:56,994.17,41.72,38.33,38.50,4.77,369.00,46.79,90.83,
2021/08/19 15:25:56,994.12,43.30,37.00,37.50,4.64,374.00,46.50,90.30,
2021/08/19 15:30:56,994.22,39.22,39.00,39.25,4.77,371.00,46.61,90.69,
2021/08/19 15:35:56,994.17,42.08,37.34,37.50,4.75,375.00,46.79,90.47,
2021/08/19 15:40:56,994.13,45.21,35.42,35.75,4.75,374.00,47.23,90.29,
2021/08/19 15:45:56,994.21,47.51,33.79,34.00,4.76,371.00,45.81,90.91,
2021/08/19 15:50:56,994.14,48.55,32.87,33.25,4.64,370.00,46.59,90.42,
2021/08/19 15:55:56,994.19,49.55,32.07,32.50,4.75,369.00,46.77,90.80,
2021/08/19 16:00:56,994.13,49.95,31.61,31.75,4.74,364.00,46.66,90.97,
2021/08/19 16:05:56,994.15,49.50,31.63,32.00,4.76,371.00,46.78,90.64,
2021/08/19 16:10:56,994.10,48.25,32.09,32.50,4.73,369.00,45.87,90.52,
2021/08/19 16:15:56,994.08,43.95,34.36,34.75,4.76,371.00,46.79,91.15,
2021/08/19 16:20:56,994.00,44.72,34.04,34.50,4.76,370.00,46.45,90.13,
2021/08/19 16:25:56,993.99,43.84,34.56,34.75,4.74,367.00,46.44,90.46,
2021/08/19 16:30:56,994.00,39.56,37.24,37.75,4.65,368.00,46.58,90.42,
2021/08/19 16:35:56,994.03,36.16,39.70,40.25,4.74,370.00,46.27,90.64,
2021/08/19 16:40:56,993.99,37.51,39.28,39.75,4.76,366.00,47.37,90.55,
2021/08/19 16:45:56,993.88,39.03,38.57,38.75,4.76,371.00,46.60,90.95,
2021/08/19 16:50:56,993.92,36.70,40.04,40.50,4.74,375.00,46.38,90.52,
2021/08/19 16:55:56,993.90,35.78,41.01,41.25,4.75,367.00,46.59,90.51,
2021/08/19 17:00:56,993.87,38.53,39.52,39.75,4.65,374.00,47.20,90.68,
2021/08/19 17:05:56,993.83,38.11,39.81,40.25,4.75,372.00,46.37,91.08,
2021/08/19 17:10:56,993.77,40.17,38.60,38.75,4.76,368.00,47.38,90.63,
2021/08/19 17:15:56,993.75,33.11,43.07,43.75,4.76,376.00,45.70,90.86,
2021/08/19 17:20:56,993.82,30.20,45.83,46.25,4.76,369.00,46.61,90.63,
2021/08/19 17:25:56,993.71,33.59,43.81,44.00,4.76,370.00,45.36,90.46,
2021/08/19 17:30:56,993.72,32.64,44.45,45.25,4.76,366.00,47.44,90.57,
2021/08/19 17:35:56,993.83,22.59,53.93,55.00,4.73,368.00,46.55,90.29,
2021/08/19 17:40:56,993.67,18.84,59.65,60.75,4.77,371.00,46.55,90.52,
2021/08/19 17:45:56,993.51,20.32,59.43,59.75,4.65,374.00,45.88,90.76,
2021/08/19 17:50:56,993.49,20.33,59.88,61.00,4.76,370.00,45.83,90.07,
2021/08/19 17:55:56,993.37,23.80,56.48,57.25,4.76,369.00,46.06,90.71,
2021/08/19 18:00:56,993.52,18.78,62.58,63.50,4.76,375.00,45.42,90.68,
2021/08/19 18:05:56,993.34,17.23,65.44,66.25,4.78,371.00,46.51,90.70,
2021/08/19 18:10:56,993.27,16.55,67.14,68.00,4.78,371.00,45.59,90.12,
2021/08/19 18:15:56,993.25,16.27,68.34,69.25,4.78,371.00,45.62,90.22,
2021/08/19 18:20:56,993.13,16.03,69.33,70.00,4.77,372.00,45.52,90.00,
2021/08/19 18:25:56,993.03,15.99,69.80,70.50,4.78,376.00,45.80,90.17,
2021/08/19 18:30:56,992.83,18.91,66.39,67.25,4.78,374.00,45.80,90.51,
2021/08/19 18:35:56,992.80,18.51,66.89,67.75,4.78,372.00,45.65,90.47,
2021/08/19 18:40:56,992.69,17.52,68.25,69.00,4.78,371.00,45.36,90.57,
2021/08/19 18:45:56,992.63,17.27,68.69,69.50,4.77,364.00,45.65,90.01,
2021/08/19 18:50:56,992.59,17.29,69.09,70.00,4.78,374.00,45.95,90.42,
2021/08/19 18:55:56,992.55,17.55,68.92,69.75,4.78,370.00,45.47,90.12,
2021/08/19 19:00:56,992.48,19.68,66.18,67.00,4.78,368.00,45.64,90.40,
2021/08/19 19:05:56,992.57,18.19,67.79,68.50,4.78,374.00,46.26,90.12,
2021/08/19 19:10:56,992.52,17.76,68.32,69.25,4.78,371.00,46.25,90.68,
2021/08/19 19:15:56,992.42,18.68,67.36,68.25,4.78,366.00,46.28,90.35,
2021/08/19 19:20:56,992.11,27.06,58.51,58.50,4.67,366.00,46.16,90.47,
2021/08/19 19:25:56,992.17,23.80,60.73,61.50,4.79,370.00,46.79,90.47,
2021/08/19 19:30:56,992.02,26.39,58.21,58.50,4.78,370.00,46.41,90.06,
2021/08/19 19:35:56,992.06,30.45,54.02,54.50,4.79,370.00,45.81,90.29,
2021/08/19 19:40:56,991.93,35.85,49.52,49.50,4.79,376.00,45.88,90.76,
2021/08/19 19:45:56,992.07,29.69,53.16,54.00,4.78,370.00,45.87,90.12,
2021/08/19 19:50:56,992.07,23.64,58.67,59.50,4.78,370.00,46.75,90.40,
2021/08/19 19:55:56,992.09,22.52,60.05,60.75,4.78,369.00,46.80,90.47,
2021/08/19 20:00:56,991.90,28.24,54.95,54.75,4.79,375.00,45.53,90.56,
2021/08/19 20:05:56,991.72,35.58,48.62,48.50,4.78,374.00,46.52,90.77,
2021/08/19 20:10:56,991.78,40.86,44.51,44.50,4.79,362.00,46.59,90.12,
2021/08/19 20:15:56,991.81,41.24,43.31,43.50,4.78,370.00,46.52,90.30,
2021/08/19 20:20:56,991.68,43.76,41.24,41.25,4.77,369.00,46.57,90.53,
2021/08/19 20:25:56,991.65,41.75,41.59,41.75,4.78,374.00,46.39,90.18,
2021/08/19 20:30:56,991.71,41.81,40.98,41.25,4.78,374.00,46.45,90.39,
2021/08/19 20:35:56,991.60,42.97,39.99,40.00,4.75,370.00,46.78,90.63,
2021/08/19 20:40:56,991.58,44.46,38.85,39.00,4.76,372.00,45.64,90.35,
2021/08/19 20:45:56,991.52,46.22,37.38,37.50,4.76,372.00,46.59,90.77,
2021/08/19 20:50:56,991.54,47.47,36.33,36.50,4.65,369.00,46.76,90.60,
2021/08/19 20:55:58,991.54,48.24,35.54,35.75,4.76,376.00,45.90,90.83,
2021/08/19 21:00:58,991.56,48.72,34.94,35.00,4.76,370.00,46.94,90.57,
2021/08/19 21:05:58,991.49,48.95,34.56,34.75,4.64,375.00,46.41,90.62,
2021/08/19 21:10:58,991.51,48.44,34.61,34.75,4.74,368.00,46.36,90.34,
2021/08/19 21:15:58,991.47,48.20,34.63,34.75,4.74,375.00,46.48,90.62,
2021/08/19 21:20:58,991.44,45.43,35.77,35.75,4.75,374.00,46.92,90.23,
2021/08/19 21:25:58,991.48,38.52,39.08,39.25,4.74,372.00,46.53,90.57,
2021/08/19 21:30:58,991.47,43.34,36.27,36.50,4.73,374.00,46.77,90.52,
2021/08/19 21:35:58,991.33,45.09,35.14,35.25,4.74,370.00,46.40,90.53,
2021/08/19 21:40:58,991.34,46.85,34.19,34.50,4.73,374.00,46.60,90.80,
2021/08/19 21:45:58,991.29,47.69,33.65,33.75,4.74,370.00,47.23,90.52,
2021/08/19 21:50:58,991.27,48.50,32.98,33.00,4.74,381.00,46.93,90.57,
