Lib = 0.3.0 SN = 4D02-0001-0036-0000
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Range [cm],Pitch [deg],Roll [deg],
2021/08/17 17:02:00,990.76,39.92,36.69,37.00,4.80,374.00,90.65,0.33,
2021/08/17 17:03:00,990.81,39.89,36.71,37.25,4.71,371.00,91.42,0.68,
2021/08/17 17:04:00,990.75,39.61,36.91,37.25,4.81,367.00,92.28,0.57,
2021/08/17 17:05:00,990.76,39.62,36.91,37.25,4.80,367.00,91.36,0.68,
2021/08/17 17:06:00,990.76,39.59,36.94,37.25,4.65,376.00,91.02,0.68,
2021/08/17 17:07:00,990.74,39.78,36.84,37.25,4.81,374.00,90.78,0.90,
2021/08/17 17:08:00,990.72,39.29,37.14,37.50,4.81,370.00,91.57,0.73,
2021/08/17 17:09:00,990.76,38.51,37.61,38.00,4.82,370.00,91.10,0.78,
2021/08/17 17:10:00,990.85,37.79,38.05,38.50,4.80,371.00,91.77,1.17,
2021/08/17 17:11:00,990.74,37.78,38.06,38.50,4.80,372.00,91.47,0.28,
2021/08/17 17:12:00,990.75,37.98,38.00,38.50,4.80,374.00,91.38,1.06,
2021/08/17 17:13:00,990.77,37.58,38.29,38.75,4.80,377.00,92.07,0.51,
2021/08/17 17:14:00,990.72,36.82,38.81,39.25,4.80,369.00,91.67,0.84,
2021/08/17 17:15:00,990.74,35.89,39.49,40.00,4.80,371.00,91.15,0.83,
2021/08/17 17:16:00,990.72,35.60,39.77,40.25,4.80,365.00,92.03,0.68,
2021/08/17 17:17:00,990.71,35.17,40.17,40.75,4.80,372.00,91.41,0.74,
2021/08/17 17:18:00,990.68,34.63,40.63,41.25,4.79,372.00,91.47,0.91,
2021/08/17 17:19:00,990.70,33.85,41.28,42.00,4.80,368.00,90.44,0.45,
2021/08/17 17:20:00,990.78,33.25,41.85,42.25,4.80,371.00,91.49,0.63,
2021/08/17 17:21:00,990.73,31.31,43.33,44.00,4.80,372.00,92.29,0.67,
2021/08/17 17:22:00,990.73,30.64,43.95,44.50,4.80,374.00,91.25,0.57,
2021/08/17 17:23:00,990.68,30.94,43.85,44.50,4.81,368.00,92.30,0.96,
2021/08/17 17:24:00,990.71,31.87,43.30,43.75,4.80,361.00,91.31,0.74,
2021/08/17 17:25:00,990.74,32.63,42.86,43.25,4.81,369.00,90.67,0.68,
2021/08/17 17:26:00,990.67,33.00,42.69,43.25,4.80,365.00,91.50,0.70,
2021/08/17 17:27:00,990.69,33.46,42.44,42.75,4.80,360.00,91.30,1.19,
2021/08/17 17:28:00,990.61,34.07,42.08,42.50,4.80,367.00,91.53,0.97,
2021/08/17 17:29:00,990.72,33.71,42.36,43.00,4.77,369.00,90.57,0.98,
2021/08/17 17:30:00,990.69,33.48,42.62,43.25,4.77,371.00,91.43,1.03,
2021/08/17 17:31:00,990.68,32.46,43.43,44.00,4.80,369.00,91.54,0.86,
2021/08/17 17:32:00,990.74,31.20,44.46,45.25,4.80,362.00,90.90,1.07,
2021/08/17 17:33:00,990.66,29.42,45.90,46.50,4.80,377.00,91.25,0.57,
2021/08/17 17:34:00,990.69,27.21,47.77,48.75,4.80,369.00,90.71,0.88,
